gene	GSM1495249	GSM1495251	GSM1495253	GSM1495250	GSM1495252
8636	0.75	0.75	0.68	0.75	0.84
8637	-0.07	-0.04	0.06	-0.07	0.12
8638	-0.18	-0.19	-0.25	-0.31	-0.22
8639	0.02	-0.01	-0.1	-0.07	-0.05
8641	0.03	0.06	1.74	-0.03	1.95
8642	0.89	0.78	0.87	0.77	0.23
8643	0.43	0.35	0.38	0.39	0.02
8644	0.25	0.28	0.79	0.15	0.9
8645	-0.46	-0.14	-0.49	-0.55	-1.18
8646	1.21	1.15	0.82	1.29	0.74
8647	-0.56	-0.51	-0.49	-0.55	-1.18
8648	1.62	1.55	1.81	1.65	1.92
8649	0.97	1.07	1.1	1	1.19
8650	0.83	0.91	0.88	0.92	0.72
8651	-0.31	-0.24	-0.14	-0.31	-0.2
8653	-0.35	0.92	-1.19	1.06	1.27
8654	0.15	0.17	0.24	0.22	0.26
8655	2.27	2.27	1.62	2.19	1.73
8658	1.34	1.2	1.82	1.24	1.87
8659	1.29	1.12	1.26	0.98	0.41
8660	1.56	1.47	1.27	1.54	1.18
8661	1.85	1.74	2.08	1.78	2.1
8662	1.48	1.49	1.87	1.31	1.83
8663	2.4	2.34	2.36	2.3	1.91
8664	1.23	1.17	1.57	1.14	1.63
8665	1.49	1.48	1.86	1.42	2
8666	1.19	1.22	1.41	1.14	1.44
8667	1.48	1.46	1.88	1.35	1.87
8668	1.32	1.36	1.42	1.21	1.18
8669	1.25	1.26	1.25	1.12	1.27
8671	1.91	1.93	2.51	1.63	2.28
8672	1.83	1.87	2.1	1.9	1.56
8673	0.21	0.08	0.19	-0.04	0.16
8674	1.06	1.02	1	0.9	1.18
8675	1.58	1.54	1.77	1.74	1.48
8676	-0.24	-0.28	-0.04	-0.31	-0.22
8677	0.62	0.64	0.72	0.54	0.81
8678	1.23	1.26	1.11	1.27	1.28
8681	0.56	0.53	0.98	0.75	0.64
8682	3.04	2.96	3.4	2.99	3.38
8683	1.24	1.21	1.42	1.16	1.46
8685	0.01	-0.12	-0.44	-0.36	-0.46
8686	-1.17	-1.21	-1.19	-1.17	-1.18
8687	-1.17	-1.21	-1.19	-1.17	-1.18
8688	-1.17	-1.21	-1.19	-1.17	-1.18
8689	-0.46	-1.21	-0.49	-1.17	-1.18
8690	0.16	0.2	0.36	0.21	0.5
8692	0.38	0.62	0.76	0.62	0.79
8693	0.03	-0.05	0	0.08	0.01
8694	0.75	0.83	0.78	0.76	0.83
8697	0.53	0.56	0.82	0.52	0.9
8698	-0.35	-0.23	-0.49	-0.26	-0.26
8701	-0.29	-0.2	-0.14	-0.24	-0.13
8702	0.34	0.31	0.53	0.31	0.73
8703	0.57	0.62	0.54	0.61	0.65
8704	1.19	1.32	1.22	1.39	0.89
8705	0.02	0.16	0.03	0.11	0.18
8706	1.22	1.25	0.32	1.21	0.41
8707	0.59	0.71	0.61	0.91	0.69
8708	0.37	0.43	0.17	0.34	-0.09
8710	-1.17	-1.21	-1.19	-1.17	-1.18
8711	-0.14	-0.11	-0.2	-0.06	-0.11
8712	-1.17	-1.21	-1.19	-1.17	-1.18
8714	0.12	0.14	-0.2	-0.07	-0.12
8715	0.59	0.77	0.68	0.92	0.68
8717	0.09	0.1	-0.04	0.1	0.14
8718	0.92	0.74	0.4	0.88	-0.01
8720	1.5	1.51	1.53	1.46	1.46
8721	1.73	1.71	1.76	1.67	1.98
8722	1.6	1.58	1.78	1.78	1.53
8723	0.82	0.8	0.88	0.7	0.8
8724	1.92	1.97	1.92	1.96	2.04
8725	0.96	0.94	1.28	0.92	0.96
8726	0.36	0.38	0.42	0.34	0.43
8727	0.29	0.35	0.42	0.34	0.8
8728	0.36	0.48	0.04	0.4	0.28
8729	1.39	1.39	1.6	1.49	1.55
8731	1.16	1.14	1.12	1.26	1.05
8732	0.52	0.61	0.56	0.67	0.61
8733	1.28	1.36	1.33	1.38	1.42
8735	-1.17	-0.51	-1.19	-0.4	-1.18
8736	0.32	0.29	0.34	0.23	0.18
8737	0.49	0.42	0.48	0.46	0.63
8738	0.03	0.08	0.21	0.04	0.36
8739	0.93	0.72	0.13	0.39	0.46
8740	-0.2	-0.24	-0.33	-0.26	-0.25
8741	0.68	0.58	0.43	0.57	0.24
8742	0.71	0.8	0.49	0.83	0.34
8743	0.47	0.1	0.01	0.07	0.04
8744	0.03	0.05	-0.21	-0.08	-0.3
8745	1.44	1.61	0.77	1.62	0.94
8747	-0.32	-0.22	-0.27	-0.33	-0.35
8748	-0.41	-0.46	-0.49	-0.31	-0.22
8749	-1.17	-1.21	-1.19	-1.17	-1.18
8751	1.26	1.02	0.89	1.22	1.09
8754	1.18	1.06	1.54	0.94	1.65
8755	-1.17	-1.21	-1.19	-1.17	-0.26
8756	-1.17	-1.21	-1.19	-1.17	-1.18
8759	-1.17	-0.61	-1.19	-1.17	-1.18
8760	1.92	1.81	1.98	1.98	1.97
8761	1.39	1.42	1.64	1.09	0.94
8763	1.36	1.34	1.52	1.35	1.3
8764	0.51	0.37	0.26	0.56	0.15
8766	1.81	1.85	1.8	1.77	1.7
8767	0.19	0.19	0.69	0.26	0.66
8771	-0.05	-0.33	-1.19	-0.2	-0.08
8772	0.22	0.25	0.25	0.19	0.35
8773	0.6	0.47	0.79	0.49	0.67
8774	1.45	1.46	0.85	1.45	1.07
8775	2.01	2.12	1.5	2	1.24
8776	0.87	0.83	1.17	0.88	1.24
8777	1.38	1.22	1.9	1.42	1.13
8778	-0.2	-0.31	-0.19	-1.17	-0.17
8780	0.9	0.85	0.98	0.95	0.96
8781	-0.08	-0.15	-0.14	-0.09	-0.03
8784	-0.09	-0.09	-0.33	-0.14	-0.41
8785	-0.56	-0.35	-0.31	-0.31	-1.18
8786	1.32	1.21	1.71	1.57	1.83
8787	0.17	0.07	0.66	0.04	0.23
8788	-0.37	-0.39	-0.4	-0.46	-1.18
8789	-0.46	-0.61	-1.19	-1.17	-1.18
8790	0.24	0.17	0.25	0.18	0.18
8792	0.21	0.1	0.04	0.24	-0.19
8793	0.04	-0.09	-0.01	-0.14	-0.03
8794	-0.17	-0.21	-0.2	-0.46	-0.13
8795	0.33	0.23	0.27	0.23	1.04
8796	-1.17	-0.35	-0.44	-0.25	-0.06
8797	-0.11	-0.21	-0.15	-0.17	-0.15
8798	0.33	0.33	0.51	0.3	0.57
8799	0.95	0.98	0.64	0.92	0.76
8800	0.22	0.23	0.5	0.24	0.35
8801	0.56	0.46	0.66	0.39	0.81
8802	1.12	1.2	1.13	1.04	1.4
8803	1.43	1.53	0.93	1.46	1.05
8804	1.37	1.35	1.16	1.01	0.99
8805	0.77	0.64	1.62	0.69	1.46
8807	-0.46	-0.28	-0.49	-0.55	-0.46
8808	-0.07	-0.09	-0.58	-0.1	-0.41
8809	-0.11	-0.22	-0.26	-0.17	-0.27
8811	-0.37	-0.37	-0.58	-0.46	-0.56
8812	0.52	0.53	0.95	0.6	0.9
8813	0.58	0.57	0.47	0.5	0.54
8814	0.12	0.28	0.1	0.23	0.2
8815	1.07	1.1	1.46	1.09	1.63
8816	1.13	1.08	1.48	1.09	1.57
8817	-0.31	-0.23	-0.35	-0.2	-0.21
8818	0.52	0.57	0.95	0.5	1.06
8819	0.23	0.24	0.46	0.2	0.42
8820	-0.22	-0.23	-0.11	-0.25	-0.2
8821	0.34	0.36	0.24	0.34	0.08
8822	0.15	0.23	0.25	0.33	-0.29
8823	-0.41	-0.39	-1.19	-0.4	-1.18
8824	1.19	1.15	0.96	1.09	1.1
8825	0.63	0.61	0.47	0.92	0.29
8826	1.13	1.1	1.04	1.21	0.52
8828	0.88	0.57	1.03	0.57	1.52
8829	0.81	0.65	0.8	0.52	0.94
8831	1.7	1.81	1.46	1.93	1.7
8832	0.54	0.24	0.69	0.12	0.22
8833	1.02	1.15	1.17	1.09	1.17
8834	0.28	0.32	0.31	0.28	0.4
8835	0.15	0.11	0.11	0.16	0.21
8836	0.26	0.48	0.23	0.31	0.38
8837	1.45	1.27	1.47	1.35	1.31
8838	-0.25	-0.24	-0.19	-0.23	-0.21
8839	-0.09	-0.24	-0.22	-0.09	-0.17
8840	-0.02	-0.19	-0.33	-0.27	-0.46
8841	0.78	0.76	0.76	0.72	0.91
8842	0.22	0.18	0.1	0.14	0.08
8843	-1.17	-0.37	-1.19	-0.55	-0.46
8844	0.95	0.9	1.36	0.93	1.06
8846	0.05	0.1	0.25	0.11	0.3
8848	2.48	2.61	2.52	2.67	2.77
8850	1.42	1.35	1.76	1.4	1.77
8851	2.08	2.17	1.72	2.28	1.32
8852	-1.17	-1.21	-1.19	-1.17	-1.18
8853	0.66	0.65	0.73	0.76	0.74
8854	0.12	0.05	-0.03	-0.03	-0.07
8856	-0.35	-0.32	-0.23	-0.29	-0.37
8857	1.86	0.34	1.18	0.11	0.26
8858	-0.41	-0.61	-0.49	-0.33	-0.46
8859	0.47	0.43	0.55	0.47	0.47
8861	1.12	0.99	1.31	1.14	1.05
8862	0.82	0.49	0.44	0.44	1.26
8863	0.87	0.84	1.52	1.13	0.69
8864	0.62	0.6	0.55	0.68	0.74
8867	1.89	1.98	1.14	1.92	0.97
8869	1.25	1.27	1.19	1.24	1.45
8870	0.41	0.14	0.41	-0.01	-0.04
8871	1.71	1.56	0.32	1.58	0.51
8872	0.93	0.91	1.35	0.92	1.24
8874	2.05	2.21	2.05	1.91	1.79
8875	-0.27	-0.19	-0.26	-0.33	-0.3
8876	-0.24	-0.21	-0.17	-0.27	-0.19
8877	0.2	0.05	0	-0.14	0.07
8878	2.16	2.05	1.86	2.07	2.05
8879	0.91	0.8	1.54	0.78	1.43
8880	0.9	0.98	1.55	1.06	0.55
8881	1.05	1.08	1.23	1.14	1.17
8882	0.85	0.87	0.87	0.82	0.79
8883	0.93	0.89	1.26	0.89	1.23
8884	0.7	0.64	0.6	0.57	0.5
8886	0.93	0.87	1.26	0.97	1.48
8887	1.78	1.75	2.05	1.75	1.75
8888	1.29	1.25	1.68	1.32	1.54
8890	0.79	0.74	0.87	0.72	0.77
8891	0.43	0.53	0.41	0.52	0.29
8892	0.47	0.53	0.57	0.49	1.35
8893	0.93	0.94	1.27	1.03	1.16
8894	1.29	1.24	1.14	1.1	1.33
8895	1.12	1	1.91	0.77	1.79
8896	0.8	0.97	1.11	0.77	0.97
8897	1.24	1.21	1.6	1.11	1.53
8898	1.02	0.99	0.95	1.02	1.21
8899	1.08	1	1.5	1.13	1.51
8900	0.16	0.29	-0.23	0.26	-0.46
8904	0.98	1.01	1.47	1.1	1.66
8905	1.18	1.23	1.13	1.1	0.96
8906	1.19	1.14	1.02	1.41	0.98
8907	1.49	1.59	1.11	1.55	1.21
8908	0.27	0.26	0.28	0.12	0.64
8909	-0.02	-0.08	-0.17	0.03	0.35
8910	0.76	0.73	1.18	0.77	1.18
8911	0.9	1.03	0.09	0.9	0.14
8912	0.98	1.09	0.88	0.8	0.22
8913	1.12	1.38	0.19	0.89	0.53
8914	0.15	0.19	0.57	0.12	0.75
8915	0.15	0.14	0.24	0.12	0.18
8916	1.34	1.13	1.2	1.44	1.09
8924	1.65	1.62	1.67	1.72	1.31
8925	1.71	1.67	1.45	1.83	1.09
8926	0.28	0.29	0.25	0.23	0.1
8927	2.26	2.26	0.83	2.25	0.92
8928	-0.26	-0.29	-0.4	-0.36	-0.17
8929	-0.56	-1.21	-1.19	-1.17	-1.18
8930	0.78	0.73	0.63	0.68	0.61
8932	0.79	0.74	0.61	0.68	0.66
8934	0.67	0.49	0.79	0.48	0.83
8935	0.86	0.98	0.51	0.98	0.11
8936	1.8	1.96	1.27	2.07	1.45
8938	2.06	1.52	1.39	2.26	0.13
8939	1.09	0.97	1.81	1.06	1.96
8940	0.3	0.34	0.75	0.36	0.7
8941	1.18	1.38	0.21	1.45	0.58
8942	0.22	0.15	0.31	0.32	0.25
8943	1.81	1.82	1.79	1.83	1.93
8945	1.56	1.58	1.12	1.5	0.97
8968	-1.17	-1.21	-1.19	-1.17	-1.18
8969	-0.27	-0.29	-0.13	-0.46	-0.24
8970	-0.37	-0.32	-0.29	-0.36	-0.56
8971	0.93	1.16	1.51	1.22	1.28
8972	-0.26	-0.25	-0.21	-0.29	-0.41
8973	-0.26	-0.17	-1.19	-0.23	-1.18
8974	0.54	0.6	0.04	0.28	0.1
8975	0.38	0.45	0.53	0.5	0.61
8976	1.49	1.49	1.82	1.62	1.44
8985	0.68	0.62	1.05	0.65	0.95
8986	1.38	1.65	0.68	1.17	0.48
8987	-0.04	0.08	-0.12	0.07	-0.09
8988	-0.06	0.1	-1.19	-0.03	-0.46
8989	-0.07	-0.02	-0.09	-0.05	-0.14
8991	0.95	0.69	0.04	0.97	0.08
8992	0.96	0.79	1.18	0.63	1.64
8993	-0.37	-0.31	-1.19	-0.33	-0.46
8994	0.38	0.41	0.58	0.44	1.19
8995	-0.08	-0.35	0.01	-0.13	-0.3
8996	0.43	0.36	0.2	0.45	0.51
8997	1.95	2.04	0.95	2.19	0.88
8999	0.35	0.37	-0.17	0.42	-0.1
9001	0.84	0.68	0.2	0.46	0.71
9002	-0.21	-0.11	-0.07	-0.11	-0.06
9013	1.2	1.25	1.69	1.27	1.64
9014	0.19	0.17	0.27	0.16	0.29
9015	-0.04	-0.05	0.11	0	0.11
9016	0.45	0.55	0.18	0.54	0.18
9019	0.92	0.94	1.47	0.77	1.95
9020	0.28	0.24	0.42	0.19	0.36
9021	0.58	0.02	0.1	-0.1	-0.04
9022	-0.35	-0.3	-0.49	-0.25	-0.56
9023	0.28	-0.07	0.9	0.1	0.01
9024	1.68	1.9	1.24	1.69	1.4
9025	0.64	0.72	0.49	0.57	0.53
9026	1.9	1.84	2.06	2.03	2.66
9027	-1.17	-0.51	-0.26	-0.4	-0.41
9028	0.5	0.63	0.1	0.62	0.3
9031	1.39	1.36	1.93	1.29	1.61
9032	-1.17	-0.61	-1.19	-1.17	-1.18
9033	-0.15	0.05	-0.24	0.14	-0.24
9034	-0.09	-0.25	-0.02	-0.23	-0.08
9037	0.99	0.86	2.18	0.71	1.42
9038	-1.17	-1.21	-1.19	-1.17	-1.18
9039	1.06	1.05	1.11	1.07	1.02
9040	1.47	1.52	0.91	1.5	0.68
9043	2.03	1.88	2.77	2.13	2.7
9044	0.87	0.87	1.46	1.09	1.34
9045	2.18	2.12	2.34	2.03	2.18
9046	-0.2	-0.37	-0.37	-0.4	-0.25
9047	-0.31	-0.37	-0.4	-0.4	-0.37
9048	-0.27	-0.15	-0.15	-0.24	-0.29
9049	0.9	0.87	0.76	0.87	0.81
9050	-0.09	-0.27	-0.07	-0.26	-0.14
9051	-0.05	-0.11	0.22	-0.09	0.2
9052	0.04	-0.15	-0.13	-0.25	-0.09
9053	1.44	1.29	0.4	1.63	0.72
9054	0.64	0.74	0.51	0.82	0.64
9055	0.33	0.36	0.54	0.28	0.82
9056	0.15	0.08	0.29	-0.02	0.15
9057	0.51	0.59	0.58	0.45	0.53
9058	-1.17	-1.21	-1.19	-0.46	-1.18
9060	0.24	0.16	0.19	0.29	0.19
9061	1.27	1.23	1.43	1.41	1.5
9063	0.96	0.98	0.8	0.88	0.85
9064	0.33	0.35	0.19	0.26	0.28
9066	2.45	2.51	0.31	2.15	0.28
9068	0.03	-0.11	0.17	-0.03	-0.08
9069	0.83	0.89	1.03	0.76	0.92
9070	1.02	1.04	0.91	1.13	0.98
9071	0.9	0.73	-0.05	0.85	-0.11
9073	-1.17	-1.21	-1.19	-1.17	-1.18
9074	-0.41	-0.37	-0.49	-0.46	-0.46
9075	-0.41	-0.61	-0.58	-0.55	-0.46
9076	-0.01	-0.03	-0.23	-0.09	-0.17
9077	0.19	0.08	0	0.1	-0.15
9079	1.15	1.29	0.35	1.54	0.34
9080	-0.17	-0.1	-0.18	-0.18	-0.14
9081	-1.17	-0.46	-1.19	-1.17	-0.41
9082	-1.17	-1.21	-1.19	-1.17	-1.18
9083	-1.17	-1.21	-1.19	-1.17	-1.18
9084	-1.17	-1.21	-1.19	-1.17	-1.18
9085	-1.17	-1.21	-1.19	-1.17	-1.18
9086	-0.46	0.45	-0.22	0.48	0.59
9087	-0.46	-0.01	-0.58	0.05	0.14
9088	0.14	0.2	0.18	0.09	0.64
9091	1.13	1.14	1.12	1.19	0.82
9092	1.17	1.21	1.25	0.99	1.41
9093	0.99	1.07	0.97	1.08	1
9094	0.65	0.69	0.62	0.73	0.89
9095	-0.16	-0.16	-0.07	-0.2	-0.1
9096	0.02	-0.09	-0.17	-0.07	-0.21
9097	1.54	1.55	1.12	1.48	1.14
9098	0.4	0.5	0.32	0.52	0.35
9099	0.64	0.79	0.68	0.8	0.68
9100	1.15	1.26	1.37	1.12	1.51
9101	1.1	1.04	1.38	1.11	1.26
9103	-0.02	-0.06	-0.25	-0.26	-0.26
9104	0.56	0.38	-0.01	0.48	0.06
9107	1.17	1.26	0.94	1.27	1.08
9108	0.74	0.77	0.05	0.89	0.63
9110	1.32	1.35	1.54	1.49	1.19
9111	0.05	-0.04	0.14	-0.07	0.1
9112	1.03	1.14	1.78	1.14	1.49
9113	0.63	0.62	1.02	0.72	0.9
9114	1.87	2.06	1.4	1.85	1.43
9117	1.15	1.12	1.16	1.08	1.04
9118	1.87	2	1.86	2.02	2.14
9119	-1.17	-0.42	-0.49	-1.17	-1.18
9120	0.14	0.16	0.1	0.18	0.03
9121	-0.17	-0.19	-0.16	-0.27	-0.21
9122	0.1	-0.04	0.2	-0.05	0.27
9123	0.42	0.36	0.31	0.09	0.14
9124	0.17	0.01	-0.11	-0.07	0.01
9125	0.69	0.68	0.92	0.68	1.07
9126	0.96	0.87	1.65	0.87	1.7
9127	0.23	0.3	0.3	0.26	0.74
9128	0.46	0.54	0.88	0.5	0.96
9129	0.77	0.67	1.07	0.74	1.24
9130	1.13	1.11	1.12	1.04	1.4
9131	0.43	0.54	0.56	0.47	0.62
9132	0.03	0.11	-0.04	0.21	-0.16
9133	-0.2	-0.13	0.07	-0.33	0.26
9134	0.11	0.09	0.41	0.24	0.43
9135	1.92	1.86	1.64	1.82	1.74
9136	0.21	0.26	0.36	0.26	0.34
9138	1.02	0.97	1.51	1.15	0.97
9139	0.98	1.03	0.7	1.07	0.75
9140	0.98	1.04	0.97	1.05	1.33
9141	0.86	0.92	0.92	0.87	0.56
9143	1.67	1.84	0.04	1.76	0.18
9144	0.82	0.74	0.48	0.82	0.41
9145	2.51	2.62	1.43	2.55	1.26
9146	1.59	1.56	1.49	1.52	1.6
9147	1.22	1.15	1.16	1.21	1.2
9148	1.53	1.66	0.07	1.6	0.3
9149	0.58	0.71	0.63	0.74	0.3
9150	0.46	0.47	0.42	0.39	0.53
9152	-0.04	-0.21	-1.19	-0.27	-0.3
9153	-0.27	-0.29	-0.17	-0.24	-0.2
9154	-1.17	-0.61	-0.22	-1.17	-0.32
9156	-0.31	-0.22	-0.03	-0.18	0.15
9158	1.08	1.22	0.95	1.19	1.22
9159	1.37	1.41	1.14	1.04	1.22
9162	0.82	0.93	1.14	1.1	0.74
9166	0.58	0.58	0.43	0.6	0.67
9167	1.34	1.42	0.85	1.34	0.92
9168	2.54	2.57	1.74	2.41	1.58
9169	1.1	0.94	1.4	0.97	1.49
9170	0.07	0.09	0.42	0.09	0.71
9172	0.66	0.72	0.31	0.42	0.29
9173	-0.21	-0.32	-0.16	-0.07	-0.35
9175	0.86	0.83	0.99	0.78	1.21
9177	-0.01	0.03	-0.29	0.16	-0.56
9179	0.39	0.46	0.76	0.44	0.57
9180	0.31	0.22	0.26	0.1	0.08
9181	1.63	1.61	1.75	1.79	1.88
9182	-0.17	-0.25	-0.25	-0.33	-0.29
9183	0.32	0.34	0.36	0.24	0.39
9184	1.04	1	1.34	1.15	1.61
9185	1.65	1.63	1.2	1.77	1.02
9187	0.16	0.09	0.24	0.15	0.25
9188	0.75	0.62	1.09	0.67	1.19
9189	0.67	0.88	1.25	0.75	1.49
9191	0.65	0.63	0.74	0.63	0.77
9194	0.49	0.52	0.26	0.59	0.5
9196	0.33	0.38	0.34	0.45	0.43
9197	0.69	0.77	0.73	0.74	0.81
9200	0.01	0.04	-0.02	0.04	-0.06
9201	2.28	2.45	2.33	2.36	2.28
9202	1.07	1.08	1.45	1	1.2
9203	1.2	1.08	1.33	1.32	1.25
9204	0.64	0.57	0.64	0.65	0.49
9205	0.25	0.2	0.33	0.33	0.41
9206	-1.17	-1.21	-1.19	-1.17	-1.18
9207	-0.56	-1.21	-1.19	-1.17	-1.18
9208	1.21	1.16	0.97	1.03	0.97
9209	0.99	0.89	1.13	1.03	1
9210	-0.56	-1.21	-1.19	-1.17	-1.18
9211	1.2	1.41	-0.02	0.99	0.15
9212	-0.23	-0.15	0.01	-0.55	0.16
9213	0.99	0.94	1.39	0.96	1.04
9214	-0.25	-0.29	-0.02	-0.31	-0.03
9215	1.58	1.69	0.67	1.56	0.94
9217	1.75	1.6	1.42	1.7	1.39
9218	1.98	1.98	1.9	1.93	2.22
9219	1.06	0.92	1.51	1.02	1.5
9220	0.3	0.26	0.27	0.42	0.23
9221	1.53	1.58	1.51	1.44	1.53
9223	1.3	1.34	1.17	1.38	1.25
9227	-0.05	-0.1	0.09	-0.11	-0.13
9228	0.87	1.21	-0.06	1.15	-0.3
9229	1.96	2.1	1.77	2.26	1.65
9230	1.64	1.63	1.65	1.71	1.81
9231	0.89	1.02	2.07	0.89	2.11
9232	-0.03	0.11	0.18	-0.08	0.39
9235	0.06	0.07	0.03	0.05	0.43
9236	1.68	1.5	1.21	1.74	1.22
9238	0.72	0.76	0.94	0.71	0.87
9240	2.26	2.33	2.2	2.17	2.16
9241	-0.02	0.02	0.3	-0.01	0.68
9242	0.06	0.4	-0.26	0.17	-0.11
9244	0.59	0.71	0.43	0.65	-0.07
9245	-0.26	-0.33	-0.2	-0.25	-0.19
9246	1.05	1.03	1.18	0.82	1.26
9247	-1.17	-0.61	-0.49	-1.17	-0.46
9248	-1.17	-1.21	-1.19	-1.17	-0.56
9249	0.52	0.54	0.96	0.35	0.21
9252	0.59	0.56	0.61	0.67	0.7
9253	1.34	1.52	0.88	1.32	0.53
9254	0.37	0.47	0.32	0.51	0.46
9255	0.74	0.69	0.98	0.68	1.14
9256	2.18	2.01	1.67	2.33	1.48
9258	0.6	0.55	0.66	0.43	0.68
9260	0.48	0.39	0.37	0.4	0.44
9261	0.77	0.62	0.94	0.63	1.23
9262	0.16	0.2	1.11	0.1	0.82
9263	0.59	0.69	0.88	0.43	1.22
9265	1.16	1.26	0.82	1.16	0.75
9266	1.24	1.27	1.38	1.19	0.96
9267	1.45	1.28	1.5	1.57	1.57
9270	1.33	1.45	0.88	1.54	1.15
9271	-0.41	-0.46	-0.58	-0.46	-0.56
9274	0.4	0.45	0.58	0.38	0.63
9275	0.99	1.09	0.93	0.95	0.72
9276	1.34	1.23	1.66	1.28	1.75
9277	0.62	0.62	0.67	0.79	0.79
9278	0.67	0.65	0.55	0.67	0.69
9282	0.71	0.6	1	0.72	0.85
9283	1.89	1.93	0.87	1.83	1.94
9284	1.96	1.85	2.09	2	2.22
9287	-1.17	-1.21	-1.19	-1.17	-1.18
9289	2.24	2.31	2.66	1.89	2.84
9290	-0.2	-0.08	-0.49	-0.19	-0.46
9292	-1.17	-1.21	-1.19	-1.17	-1.18
9293	-0.31	-0.21	-1.19	-0.2	-1.18
9294	-0.01	-0.06	0.24	-0.03	0.33
9295	1.86	1.69	2.21	1.93	1.67
9296	1.41	1.54	1.21	1.3	1.16
9306	0.8	0.59	0.85	0.63	0.78
9308	0.81	0.8	0.52	0.58	0.27
9310	0.09	0.06	0.21	0.14	0.1
9311	0.16	0.27	0.78	0.34	0.42
9312	0.09	0.08	-0.22	0.21	-0.25
9313	-1.17	-1.21	-1.19	-1.17	-1.18
9314	0.3	0.14	0.5	0.17	0.14
9315	1.53	1.75	1.68	1.49	1.85
9317	1.74	1.8	-0.03	1.56	0.02
9318	1.17	1.24	1.05	1.18	1.11
9319	-0.05	-0.04	0.07	-0.09	0.18
9320	1.71	1.62	1.73	1.69	1.74
9321	0.75	0.7	0.92	0.82	0.87
9322	0.17	0.15	0.24	0.11	0.09
9324	1.11	1.05	1.24	1.03	1.25
9325	0.29	0.26	0.16	0.3	0.43
9326	0.74	0.76	0.68	0.78	0.72
9328	0.85	0.92	1.46	0.9	1.55
9329	0.9	0.85	1.32	0.85	1.43
9330	0.53	0.49	0.76	0.65	0.85
9331	0.88	0.94	0.33	1.16	0.57
9332	0.61	0.04	0.16	-0.06	0.09
9333	-0.56	-0.42	-0.58	-0.46	-0.29
9334	1.27	1.34	1.36	1.23	1.52
9337	1	1.02	1.22	0.99	1.25
9338	0.73	0.79	0.67	0.86	0.92
9340	0.95	0.47	-0.14	0.16	-0.32
9341	1.37	1.06	1.28	1.27	0.98
9342	0.89	0.86	0.95	0.77	0.86
9343	1.22	1.36	1.74	1.14	1.68
9344	1.54	1.51	1.64	1.61	1.59
9348	0.24	0.37	0.34	0.5	-0.02
9349	1.94	1.81	2.34	1.68	2.23
9350	-0.56	-1.21	-0.44	-1.17	-0.17
9351	1.07	1.07	0.47	1.07	0.53
9352	1.57	1.61	1.36	1.46	1.44
9353	0.63	0.75	0.05	0.85	0.02
9354	1.35	1.34	1.65	1.38	1.4
9355	0.91	1.06	0.25	1.08	1.23
9356	0.07	-0.18	0.38	-0.09	-0.13
9358	-0.19	-0.29	-0.44	-0.33	-0.2
9360	1.18	1.11	1.27	1.16	1.24
9361	1.37	1.36	1.37	1.36	1.62
9362	1.89	1.95	0.06	1.9	-0.09
9363	0.54	0.67	0.37	0.49	0.43
9364	0.58	0.64	0.64	0.55	0.77
9365	0.02	-0.02	-0.26	-0.02	-0.17
9366	-1.17	-1.21	-1.19	-1.17	-1.18
9367	0.41	0.45	0.79	0.39	0.67
9368	1.33	1.1	0.79	1.07	0.58
9369	1.67	1.7	0.22	1.81	0.42
9370	-0.46	-0.35	-0.2	-0.23	-0.24
9371	1.75	1.75	1.03	1.68	1.29
9372	1.3	1.34	0.8	1.29	0.64
9373	0.72	0.71	0.7	0.69	0.5
9374	0.6	0.55	0.82	0.56	0.86
9375	1.63	1.66	1.57	1.65	1.86
9376	-0.09	-0.46	-1.19	-0.29	-1.18
9377	1.45	1.58	1	1.47	0.99
9378	2.08	2.15	2.3	2.36	2.38
9379	2.31	2.46	2.36	2.28	2.61
9380	1.21	1.23	1.71	1.27	1.05
9381	0.3	0.62	-0.25	0.14	-0.11
9382	1.46	1.43	0.9	1.54	1.31
9384	-1.17	-1.21	-1.19	-1.17	-1.18
9386	-1.17	-1.21	-1.19	-1.17	-1.18
9388	0.37	0.01	0.62	-0.01	0.13
9389	-0.2	-0.26	-0.31	-0.11	-0.46
9390	-0.56	-0.51	-0.37	-0.4	-0.46
9391	1.33	1.33	1.49	1.36	1.62
9392	0.67	0.69	0.86	0.75	1.04
9394	1.69	1.86	1.26	1.66	0.8
9397	0.72	0.71	0.62	0.7	0.46
9398	-0.08	0	-0.14	-0.14	-0.12
9399	0.98	1.11	0.54	1.15	0.65
9400	0.51	0.59	0.8	0.7	0.85
9401	0.15	0.29	0.38	0.22	0.53
9402	-0.35	-0.32	-0.44	-0.31	-0.29
9404	0.2	0.17	0.38	0.12	0.2
9406	1.42	1.47	1.79	1.66	1.3
9407	-1.17	-1.21	-1.19	-0.55	-1.18
9409	0.64	0.67	0.44	0.7	0.57
9410	0.4	0.41	0.53	0.39	0.42
9411	0.64	0.6	0.2	0.58	0.27
9412	0.45	0.45	0.46	0.37	0.41
9413	0.45	0.33	1.71	0.23	0.96
9414	1.44	1.09	2.65	1.34	2.09
9415	1.86	1.97	2.73	1.64	2.65
9416	1.18	1.09	1.44	1.11	1.8
9419	0.61	0.54	0.6	0.64	0.56
9420	0.01	-0.06	0.1	0.02	0.18
