gene	GSM2230612	GSM2230611	GSM2230613
222865	-0.74	-0.76	-0.86
222894	-1.63	-1.53	-1.48
222950	-0.28	0.01	-0.37
222962	-1.04	-0.9	-0.97
223082	0.72	0.36	0.48
223117	-0.12	-0.26	-0.49
225689	-0.65	-0.9	-0.97
245711	-0.1	-0.24	-0.18
245806	-1.63	-1.53	-1.48
245812	0.34	0.41	0.35
245927	-1.63	-1.53	-1.48
245930	-1.63	-1.53	-1.48
245932	-1.63	-1.53	-1.48
245972	-0.48	-1.53	-0.66
245973	-0.78	-0.72	-0.97
246175	0.95	0.27	0.41
246176	-0.92	-1.53	-1.48
246184	0.9	1.27	1.8
246213	-0.38	-0.44	-0.59
246243	-0.03	0.05	0.08
246329	-0.35	-0.38	-0.14
246330	-0.28	-0.24	-0.46
246777	-1.63	-1.53	-1.48
246778	-0.78	-0.9	-1.48
252839	1.13	1.23	1.54
252969	-1.63	-1.53	-1.48
252983	0.1	0.11	-0.02
252995	-0.74	-0.66	-0.56
253012	-0.66	-0.72	-1.48
253017	0.55	0.43	-1.48
253143	0.34	0.14	0.23
253152	-0.92	-0.68	-0.97
253190	0.5	1.15	1.09
253260	0.22	0.11	0.29
253314	-0.3	-0.29	-0.36
253430	0.23	0.2	0.71
253461	1.34	1.04	0.37
253512	0.13	0.27	0.41
253558	1.06	0.91	0.53
253559	0.01	0.55	-0.86
253635	-0.07	-0.06	0.64
253714	0.22	0.32	0.71
253738	-0.88	-0.76	-0.73
253769	-0.68	-0.4	-0.97
253782	0.34	-0.42	0.28
253827	0.7	0.31	0.4
253832	1.25	0.75	1.05
253943	1.17	0.78	0.65
253959	0.67	0.27	0.23
253980	-0.03	-0.05	-0.09
254042	0.56	0.57	0.74
254048	0.61	0.29	0.3
254050	-1.04	-1.53	-1.48
254065	-0.08	-0.14	-0.17
254122	-0.17	-0.13	-0.4
254170	-0.02	0.12	0.19
254173	-1.63	-1.53	-1.48
254187	-1.04	-0.82	-1.48
254225	0.58	0.34	0.07
254240	-0.6	-0.55	-0.73
254251	0.63	0.1	-0.05
254263	-0.36	-0.19	-0.27
254268	-0.84	-0.9	-0.57
254295	0.14	0	-0.09
254359	0.02	0.01	-0.03
254394	-0.09	-0.08	-0.16
254427	-0.72	-0.52	-0.45
254428	0.33	0.1	0.19
254439	-1.63	-1.53	-1.48
254528	-0.74	-1.03	-0.73
254531	-0.33	-0.27	0.27
254552	-0.01	0.1	0.48
254773	-1.63	-1.03	-1.48
254783	-1.63	-1.53	-1.48
254786	-1.63	-1.53	-1.48
254827	-0.1	-0.24	-0.46
254863	1.72	1.92	2.05
254879	-1.63	-1.53	-1.48
254887	-0.36	-0.54	-0.86
254950	-1.63	-1.53	-1.48
254956	-0.71	-0.66	-0.86
255022	-1.63	-1.03	-1.48
255027	-0.01	-0.12	-0.05
255043	-0.33	-0.29	-0.36
255104	-0.15	-0.72	0.11
255189	-1.04	-0.9	-1.48
255220	-1.63	-1.53	-1.48
255231	-0.49	-0.76	-0.55
255239	-0.92	-1.53	-1.48
255252	0.58	0.68	0.17
255275	-1.63	-1.53	-1.48
255324	-0.65	-0.54	-1.48
255349	-1.63	-1.53	-0.97
255374	-0.23	-0.36	-0.14
255394	-0.25	-0.14	-0.37
255426	-0.01	-0.08	-1.48
255488	-0.84	-0.9	-1.48
255520	-0.11	-0.02	-0.13
255626	-1.63	-0.9	-1.48
255631	-1.16	-1.53	-0.78
255725	-1.63	-1.53	-1.48
255738	-0.64	-0.47	-0.31
255743	0.94	-0.29	-0.24
255758	0.37	0.21	0.72
255762	-0.42	-0.44	-0.56
255783	-0.03	0.06	0.1
255798	-0.71	-0.66	-0.63
255809	-0.88	-1.53	-0.69
255877	-0.36	-1.03	1.34
255919	0.6	0.69	0.77
255928	-0.88	-1.53	-1.48
255967	0.56	0.29	0.26
256006	-1.63	-1.53	-1.48
256076	-1.63	-1.03	-1.48
256126	-0.35	-0.4	-0.07
256130	-1.63	-1.53	-1.48
256144	-1.63	-1.53	-1.48
256158	-0.23	-0.36	-0.41
256281	-0.43	0.23	0.46
256297	-1.63	-1.53	-1.48
256302	0.19	0.4	0.08
256309	-1.04	-1.53	-1.48
256329	-0.84	-0.66	-1.48
256356	-0.34	-0.35	-0.32
256364	0.56	0.73	0.62
256380	-0.24	-0.52	0.06
256394	-1.16	-1.03	-0.73
256435	-1.04	-1.53	-1.48
256471	0.57	0.29	0.03
256472	-0.47	-0.39	-0.26
256536	-1.63	-1.03	-0.86
256586	0.09	-0.07	0.36
256646	-1.63	-1.53	-0.66
256691	-0.62	-1.53	-0.69
256710	-1.63	-1.53	-1.48
256714	-0.48	-0.55	-0.57
256764	-0.92	-1.53	-0.59
256933	-0.78	-0.82	-0.86
256949	-0.26	-0.3	-0.29
256957	-0.92	-1.53	-0.78
256979	-1.63	-0.9	-0.97
256987	0.06	0.38	0
257019	-0.06	-0.08	-0.97
257062	-0.84	-0.56	-0.69
257068	-0.26	-0.3	-0.28
257106	-0.76	-0.9	-0.78
257144	-1.63	-1.53	-1.48
257160	0.4	0.21	0.12
257169	-0.78	-0.61	-0.66
257177	-0.4	-0.38	-0.45
257194	-0.39	0.18	-0.78
257202	-1.63	-1.53	-1.48
257218	0.39	0.3	0.09
257236	-0.33	-0.4	-0.53
257240	-1.16	-1.03	-1.48
257313	-1.63	-1.53	-1.48
257364	0.56	0.33	0.41
257397	0.12	0.01	-0.11
257407	-1.16	-0.9	-0.63
257415	0.76	0.64	0.48
257629	-0.78	-0.72	-0.97
258010	0.43	0.2	-0.18
259173	-0.43	-0.54	-0.63
259215	-1.63	-0.9	-1.48
259217	-0.02	0.1	-0.4
259230	0.79	0.8	0.26
259232	-0.27	-0.36	-0.97
259236	-0.78	-0.49	-0.73
259240	-1.63	-1.53	-0.97
259249	-1.63	-1.53	-1.48
259266	0.72	0.55	0.53
259282	0.36	0.43	0.38
259285	-1.63	-1.53	-1.48
259286	-1.63	-1.53	-1.48
259287	-1.63	-1.03	-1.48
259290	-1.63	-1.53	-1.48
259292	-1.63	-1.53	-1.48
259307	-0.41	-0.37	-0.4
259308	-1.63	-1.53	-1.48
260293	-0.39	-0.3	-0.43
260425	0.4	1.15	-0.06
260429	-1.63	-1.03	-1.48
261726	1.05	1.03	0.9
261729	0.9	0.7	0.6
261734	-0.28	-0.22	-0.4
266553	-1.63	-1.53	-1.48
266629	-1.16	-1.03	-0.86
266722	-0.69	-0.55	-0.97
266727	-0.1	-0.26	-0.3
266743	-0.45	-1.03	-0.49
266812	-0.84	-0.76	-0.73
266977	-1.16	-1.53	-0.97
282617	-1.63	-1.53	-1.48
282679	-0.33	-0.34	-0.36
282770	-1.63	-1.53	-1.48
282775	-1.63	-1.53	-1.48
282809	0.12	0.12	0.01
282966	-1.63	-1.53	-1.48
282969	-0.14	-0.55	-0.46
282973	-0.53	-0.66	-0.56
282974	-0.71	-0.55	-0.66
282991	1.52	1.85	2.02
282996	-0.58	-0.55	-0.42
283078	0.55	-0.06	-0.25
283092	-1.63	-1.53	-1.48
283093	-1.63	-1.53	-1.48
283130	0.34	-0.07	-0.25
283149	1	0.61	0.79
283150	-0.74	-0.72	-0.78
283152	0.33	0.53	1.28
283159	-1.63	-1.53	-1.48
283160	-1.63	-1.53	-1.48
283162	-1.16	-1.53	-1.48
283189	-1.63	-1.53	-1.48
283208	-0.2	-0.21	-0.01
283209	-0.19	-0.2	-0.03
283212	-0.72	-0.76	-0.78
283219	-0.19	-0.14	-0.29
283229	-0.05	0.05	-0.11
283232	0.09	0.15	0.32
283234	-0.81	-0.9	-0.51
283237	0.88	0.84	0.75
283238	-0.6	-0.72	-0.73
283248	-0.31	-0.32	0.15
283254	-0.06	-0.01	-0.04
283297	-1.63	-1.53	-1.48
283298	-0.37	-1.53	-1.48
283310	-1.16	-0.76	-0.86
283349	0.57	1.09	0.35
283358	0.29	0.38	-0.78
283365	-1.63	-1.53	-1.48
283373	1.31	1.43	1.25
283375	-0.71	-0.52	-0.55
283377	0.23	0.32	0.77
283383	-0.47	-0.4	-0.73
283385	-0.5	-0.59	-0.86
283417	-0.6	-1.53	-1.48
283420	-0.92	-1.03	-1.48
283431	1	0.97	0.39
283446	-0.31	-0.34	-0.15
283455	-0.48	-0.44	-0.46
283459	0.26	0.13	0.31
283464	0.56	0.81	0.64
283471	-1.63	-1.53	-1.48
283489	0.07	0.27	0.38
283514	-1.16	-1.53	-1.48
283518	-0.81	-0.58	-0.66
283537	-0.3	-0.31	-0.41
283554	-0.48	-0.31	-0.73
283571	-0.29	-0.18	-0.23
283576	-1.16	-1.53	-1.48
283578	0.45	0.37	0.26
283600	-0.33	-0.27	-0.19
283629	-0.45	-0.42	-0.5
283638	0.97	1.13	0.95
283652	-0.34	-0.35	-0.43
283659	-0.24	-0.23	-0.23
283677	-0.52	-0.63	-0.59
283726	-0.38	-0.36	-0.35
283742	0.4	0.42	0.25
283748	-1.63	-1.53	-1.48
283848	-1.63	-1.53	-1.48
283849	-0.55	-0.36	-0.37
283869	-1.63	-1.53	-0.97
283870	-0.44	-0.27	-0.97
283871	0.69	0.94	0.98
283897	-0.78	-1.53	-0.32
283899	0.55	0.55	0.9
283927	-0.03	0.79	0.62
283948	-0.92	-1.03	-1.48
283951	1.06	1.01	1.38
283953	-1.16	-1.53	-1.48
283985	-0.43	-0.47	-0.41
283987	-0.42	-0.21	-0.11
283989	0.32	0.31	0.64
283991	1.06	1.21	1.64
283999	-0.74	-0.72	-0.97
284001	-0.14	-0.26	-0.28
284004	0.3	0.19	0.15
284013	-1.63	-1.53	-0.97
284018	-0.66	-0.61	-0.66
284040	-0.21	-0.22	-0.73
284058	0.68	0.56	0.33
284069	-0.43	-0.21	-0.08
284071	-0.74	-0.59	-0.97
284076	-0.76	-1.53	-0.69
284086	0.08	0.09	0.14
284098	0.13	0.05	-0.09
284099	-1.04	-1.53	-1.48
284106	0.1	0.21	0.44
284110	-1.63	-0.9	-0.97
284111	-1.04	-0.47	-1.48
284114	-0.6	-0.82	-0.47
284129	-0.22	-0.17	-0.22
284131	0.35	0.29	0.38
284161	0.35	0.12	-0.12
284194	-0.09	0.81	0.61
284207	0.58	0.92	0.13
284217	-1.63	-1.53	-1.48
284252	0.44	0.36	-0.1
284266	-0.6	-1.53	-0.19
284273	1.06	0.88	1.07
284297	-0.24	-0.24	-0.12
284307	0.02	-0.13	-0.27
284325	-0.03	-0.12	0.01
284338	-1.16	-1.53	-1.48
284339	-0.98	-0.82	-0.97
284340	-1.63	-1.53	-1.48
284346	-0.98	-1.03	-0.35
284348	-0.72	-0.61	-0.73
284352	0.89	0.77	0.8
284353	-0.84	-0.72	-0.97
284358	-0.58	-0.68	0.64
284359	-1.04	-1.53	-0.86
284361	1.5	1.35	1.35
284366	0.7	1.58	-0.69
284382	-1.63	-1.53	-1.48
284383	-1.63	-1.53	-1.48
284403	0.36	0.32	0.31
284406	-0.22	-0.19	-0.21
284417	-0.78	-1.53	-0.69
284418	-1.16	-1.53	-1.48
284422	-0.55	-0.58	-0.53
284427	-1.04	-1.53	-1.48
284428	-1.16	-1.53	-1.48
284434	0.17	-0.14	-0.48
284439	-0.25	-0.23	-0.34
284451	-1.63	-1.53	-0.97
284467	-0.98	-0.9	-1.48
284485	-0.59	-0.55	-0.86
284486	-1.04	-1.53	-1.48
284521	-1.63	-1.53	-1.48
284541	-1.63	-1.53	-1.48
284546	-1.63	-1.53	-1.48
284611	0.92	0.29	0.56
284612	-1.16	-1.53	-1.48
284613	-0.16	-0.1	-0.16
284615	-0.48	-1.53	-0.37
284654	-1.04	-1.03	-0.97
284656	-0.98	-0.72	-1.48
284695	0.45	0.14	0.17
284697	-0.41	-0.42	-0.57
284716	-1.63	-1.03	-1.48
284723	-0.47	-0.39	-0.69
284904	-0.6	-0.46	-0.31
284948	-0.98	-1.03	-1.48
284992	-0.74	-1.03	-0.55
284996	0.59	0.18	0.42
285025	-0.32	-0.35	-0.25
285126	-1.63	-1.53	-1.48
285141	-1.04	-1.53	-0.29
285148	0.01	0.29	0.24
285172	0.13	-0.18	-0.17
285175	-0.36	-0.33	-0.73
285180	-0.98	-1.53	-0.97
285193	-0.36	-0.16	-0.37
285195	-0.18	-0.38	-0.49
285203	0.35	-0.26	0.08
285220	-1.63	-1.53	-1.48
285237	0.76	0.73	0.71
285282	0	0.02	-0.06
285313	-0.53	-1.53	-0.66
285315	0	-0.11	-0.24
285331	0.01	-0.1	-0.11
285335	-1.63	-1.53	-1.48
285343	0.03	-0.03	-0.22
285362	1.1	0.97	0.49
285367	-0.19	-0.18	-0.05
285368	-0.68	-0.61	-1.48
285381	1.63	1.73	2.33
285382	0.2	0.16	-0.12
285386	-1.63	-1.53	-0.86
285440	-0.34	-0.29	-0.19
285489	-0.81	-0.59	-1.48
285498	-0.69	-0.55	-0.97
285513	-0.12	-0.19	-0.63
285521	-0.07	-0.01	0.09
285525	-1.04	-1.03	-1.48
285527	1.12	0.72	0.7
285555	-1.16	-0.9	-1.48
285556	-1.16	-0.82	-1.48
285588	-0.37	-0.39	-0.51
285590	1.58	1.5	1.47
285598	-0.08	0.07	0.02
285600	-0.14	-0.1	-0.13
285601	-1.04	-0.9	-0.73
285605	-0.17	-0.18	-0.18
285613	-0.44	-0.5	-0.56
285636	0.53	0.39	0.27
285641	-1.63	-0.9	-1.48
285659	-0.68	-1.53	-1.48
285671	-1.63	-1.53	-1.48
285676	-0.47	-0.68	-0.97
285704	1.06	0.74	0.44
285753	0.18	0.06	-0.09
285755	-1.04	-1.53	-0.66
285761	0.19	0.19	0.01
285782	-0.47	-0.4	-0.32
285800	-0.81	-0.9	-0.69
285848	-0.53	-0.54	-0.61
285855	1.76	1.93	1.97
285888	-1.63	-1.53	-1.48
285966	-0.18	-0.2	-0.48
285971	-0.16	-0.05	-0.14
285973	-0.51	-0.68	-0.38
286006	-1.04	-0.9	-0.97
286046	-0.19	-0.23	-0.17
286053	0.73	1.12	1.16
286075	-0.31	-0.2	-0.18
286077	-0.3	-0.13	-0.26
286097	-0.21	-0.15	-0.15
286128	-0.15	0.02	-0.13
286133	-0.19	1.52	-0.12
286144	-0.04	-0.11	-0.02
286148	0.49	0.41	0.36
286151	-0.81	-1.53	-0.97
286183	-0.6	-0.63	-0.73
286187	-0.92	-0.9	-1.48
286204	-0.81	-0.76	-0.97
286205	0.29	0.03	0.04
286207	-0.16	-0.1	-0.07
286256	-1.63	-1.53	-1.48
286262	-0.18	-0.08	0.03
286319	-0.17	-0.44	-0.45
286336	-0.44	-0.52	-0.52
286343	0.7	0.4	0.39
286365	-1.63	-1.53	-1.48
286410	0.13	-0.09	-0.04
286436	-1.63	-1.53	-1.48
286451	0.55	0.41	0.16
286514	-0.98	-0.9	-1.48
286676	-0.84	-1.53	-1.48
286826	0.31	0.01	0.07
286827	1.38	1.24	1.07
287015	-1.63	-1.53	-1.48
317649	-0.1	0.21	0.04
317662	0.4	0.51	0.37
317671	-0.13	-0.07	-0.08
317701	-1.63	-1.53	-1.48
317703	-1.63	-1.53	-1.48
317719	-0.65	-0.55	-0.59
317761	-0.57	-0.66	-0.56
317762	-0.17	-0.15	-0.25
317772	-0.78	-0.58	-0.66
317781	0.38	0.23	0.57
319100	-1.63	-1.53	-1.48
319101	-1.63	-1.53	-1.48
326340	-0.98	-0.72	-0.55
326624	-0.52	-0.56	-0.51
326625	-0.02	0.08	0.1
327657	-1.04	-1.53	-0.63
333926	-0.68	-0.59	-0.66
333929	-1.63	-1.53	-0.78
333932	-0.52	-0.38	-0.37
337867	0.82	0.71	0.82
337876	-0.31	-0.21	-0.97
337878	-1.63	-1.53	-1.48
337880	-1.63	-1.53	-1.48
337959	-1.63	-1.53	-1.48
338094	-1.63	-1.53	-1.48
338321	-0.71	-0.68	-0.63
338322	-0.74	-0.82	-0.97
338323	-1.63	-1.53	-1.48
338339	-0.61	-0.9	-0.09
338376	-1.63	-1.53	-1.48
338382	0.08	-0.04	0.09
338398	-1.63	-1.03	-1.48
338440	-1.63	-1.53	-1.48
338442	-1.63	-1.53	-1.48
338557	-1.63	-1.53	-1.48
338567	-1.63	-1.03	-1.48
338596	-0.88	-1.03	-1.48
338599	-1.63	-1.53	-1.48
338645	-1.16	-1.53	-1.48
338657	0.33	0.25	0.2
338661	-1.63	-1.53	-1.48
338662	-1.63	-1.53	-1.48
338675	-1.63	-1.53	-1.48
338692	-0.22	-0.28	-0.29
338699	-0.28	-0.3	-0.36
338707	-1.63	-1.03	-0.5
338751	-1.63	-1.53	-1.48
338755	-1.16	-1.53	-0.97
338761	-1.16	-0.9	-0.78
338773	-0.4	-0.5	0.42
338785	-1.63	-1.53	-1.48
338811	-0.54	-0.43	-0.3
338879	-0.12	-0.72	-0.41
338917	-0.54	-0.61	-0.97
338949	-0.21	-0.15	-0.14
339105	-0.52	-0.46	-0.47
339122	0.38	0.49	0.72
339123	0.22	0.22	0.15
339145	-1.63	-1.03	-1.48
339168	-0.61	-0.47	-0.57
339175	0.5	0.55	0.52
339210	-1.63	-1.53	-1.48
339221	-1.63	-1.53	-1.48
339229	-0.21	-0.01	0.15
339230	0.48	0.47	0.52
339231	0.13	0.42	0.39
339287	0.9	0.99	0.87
339291	-1.16	-1.53	-0.86
339302	-1.63	-1.03	-1.48
339324	0.7	0.65	0.5
339327	-0.19	-0.17	-0.26
339344	-0.09	-0.03	-0.05
339345	-1.04	-1.53	-1.48
339366	0.05	0.21	0.2
339390	-1.63	-1.53	-1.48
339398	-0.81	-0.82	-0.97
339403	-0.98	-0.9	-1.48
339416	-0.92	-1.53	-1.48
339448	0.51	0.9	1.66
339451	0.01	-0.01	0.35
339453	-0.45	-0.29	-0.39
339456	-1.63	-1.53	-1.48
339479	-1.63	-1.53	-0.73
339487	-0.04	0.09	0.19
339488	-1.04	-1.53	-0.97
339501	-1.16	-0.9	-1.48
339512	-0.98	-1.03	-1.48
339559	-0.49	-0.32	-0.4
339665	0.93	1.24	1.29
339669	-1.63	-0.59	-1.48
339745	0.39	0.18	0.1
339766	0.01	-0.14	-0.22
339768	-0.58	-0.52	-0.78
339778	-1.63	-1.53	-1.48
339779	-1.16	-1.53	-1.48
339804	-0.92	-0.63	-0.97
339829	-0.22	-0.36	-0.44
339834	-0.27	-0.02	1.2
339855	-1.63	-1.53	-1.48
339896	-0.56	-0.58	-0.66
339906	-0.98	-0.68	-1.48
339965	-0.81	-1.03	-1.48
339967	-0.49	-0.32	-0.59
339976	-0.48	-0.54	-0.63
339977	-1.04	-1.53	-1.48
339983	-0.24	0.34	-0.86
340024	-0.92	-0.9	-0.97
340061	0.14	-0.32	0.25
340069	-1.63	-1.53	-1.48
340075	-1.63	-1.53	-1.48
340120	-0.98	-1.53	-1.48
340146	-0.92	-0.9	-1.48
340152	-0.62	-0.82	-0.78
340156	-0.61	-0.66	-0.61
340168	-0.84	-1.53	-0.46
340205	-1.63	-1.03	-1.48
340260	-0.78	-1.03	-1.48
340267	-0.17	0.36	-1.48
340273	-1.63	-0.82	-1.48
340277	-0.19	-0.23	-0.42
340348	-0.5	-0.54	-0.52
340351	0.14	0.07	0.15
340359	-1.63	-1.03	-0.97
340419	-0.71	-0.54	-0.46
340481	0.27	0.18	0.29
340485	-0.46	-0.5	-0.56
340527	-0.54	-0.76	-0.52
340529	-1.63	-1.53	-1.48
340543	-0.88	-1.53	-1.48
340547	-0.92	-1.53	-1.48
340554	-0.02	-0.18	-0.23
340562	-1.16	-1.03	-1.48
340578	-1.04	-0.9	-1.48
340596	-1.04	-1.03	-1.48
340654	-0.76	-1.53	-1.48
340665	-0.72	-1.03	-0.23
340706	-0.98	-0.82	-1.48
340719	-0.13	-0.07	-0.12
340745	-0.88	-1.03	-0.97
340784	-0.81	-1.03	-1.48
340895	-0.81	0.01	-0.78
340980	-1.63	-1.53	-1.48
340990	-0.78	-0.66	-0.86
341032	-0.98	-1.53	-1.48
341116	-1.63	-1.53	-1.48
341152	-1.63	-1.53	-1.48
341208	-1.63	-1.53	-0.78
341276	-1.63	-1.53	-1.48
341277	-1.63	-1.53	-1.48
341346	-1.63	-1.53	-1.48
341359	-1.16	-1.03	-1.48
341392	-1.16	-0.9	-1.48
341405	-1.63	-1.53	-1.48
341416	-1.63	-1.53	-1.48
341640	-0.58	-0.27	-1.48
341676	-0.88	-0.72	-0.97
341799	-1.63	-1.53	-1.48
341880	-1.04	-0.82	-0.86
342035	-0.29	-0.82	-0.41
342125	-0.33	-0.33	-0.55
342184	-0.16	0.07	0.1
342346	-0.47	-0.42	-0.48
342357	-0.41	-0.46	-0.49
342371	0.46	0.62	0.38
342372	-0.66	-0.51	-0.69
342510	-1.63	-1.03	-1.48
342527	-0.52	-0.34	-0.47
342574	-1.63	-1.53	-0.78
342618	-1.63	-1.53	-1.48
342667	-0.74	-0.9	-0.15
342865	-0.98	-1.53	-1.48
342897	-1.63	-1.53	-1.48
342898	-1.63	-1.53	-1.48
342918	-0.44	-0.41	-0.39
342933	-1.63	-1.03	-0.97
342945	-0.11	0	-0.02
342977	-0.69	-0.38	-0.53
342979	-0.84	-0.9	-0.86
343035	-0.72	-0.72	-0.97
343099	-0.16	-0.24	-0.11
343169	-1.63	-1.53	-1.48
343171	-1.63	-1.53	-1.48
343172	-1.63	-1.53	-1.48
343263	-0.63	-0.72	-1.48
343413	-0.84	-1.53	-0.86
343450	-1.63	-1.53	-1.48
343472	-0.98	-1.53	-0.97
343521	-0.64	-0.52	-0.53
343578	-1.16	-1.53	-0.78
343637	-1.16	-1.53	-1.48
343641	-1.16	-1.03	-1.48
343702	-1.63	-1.53	-1.48
343930	-1.63	-1.53	-1.48
343990	-0.71	-0.76	-0.15
344018	-0.81	-0.66	-0.78
344022	-1.63	-1.53	-1.48
344148	-0.49	-0.56	-0.48
344167	-1.63	-1.53	-1.48
344191	-0.98	-1.53	-0.97
344387	-1.63	-0.9	-1.48
344558	-0.44	-0.18	-0.03
344657	-1.63	-1.53	-1.48
344658	-1.16	-1.03	-1.48
344752	-1.63	-1.53	-1.48
344758	-0.68	-0.55	-1.48
344805	-0.88	-0.72	-0.78
344807	-0.57	-0.52	-0.57
344838	-1.16	-0.72	-0.59
344892	-1.63	-1.53	-1.48
344901	-0.74	-0.9	-0.73
344905	-1.16	-1.03	-1.48
345079	-0.71	-1.53	-0.63
345193	-1.63	-1.03	-1.48
345222	-0.42	-0.38	-0.55
345274	-1.63	-1.53	-1.48
345275	-0.65	-0.54	-0.86
345456	-1.63	-1.53	-1.48
345462	-1.63	-1.53	-0.97
345557	-0.92	-1.03	-1.48
345611	-0.23	-0.26	-0.01
345643	-0.66	-0.59	-0.28
345651	-1.04	-1.53	-1.48
345757	0.99	0.87	1.2
345778	0.07	-0.1	-0.01
345895	-0.92	-1.53	-1.48
345930	-0.74	-0.63	-1.48
346171	-0.74	-0.56	-0.17
346288	-0.92	-0.66	-1.48
346389	-0.92	-0.82	-0.39
346525	-1.63	-1.53	-1.48
346562	-1.16	-1.53	-1.48
346653	-0.84	-1.53	-0.86
346673	-1.04	-1.53	-1.48
346689	-0.42	-0.4	-0.4
347051	-0.88	-1.53	-1.48
347148	-0.68	-0.58	-0.73
347168	-1.63	-1.53	-1.48
347169	-1.63	-1.53	-1.48
347240	-0.11	-0.1	-0.07
347252	-0.72	-1.53	-0.86
347365	-0.34	0.03	-0.97
347404	-0.29	-0.5	-0.08
347454	-1.04	-1.53	-1.48
347475	-0.29	-0.66	-1.48
347487	-1.63	-1.53	-1.48
347516	-0.92	-0.9	-1.48
347541	-1.63	-1.53	-1.48
347730	-1.04	-1.03	-0.97
347731	-0.65	-0.51	-0.86
347732	-1.16	-0.68	-0.97
347733	0.92	0.06	-0.05
347734	1.66	1.89	1.74
347735	-1.63	-1.03	-0.86
347736	-1.63	-1.53	-1.48
347741	-1.63	-1.53	-1.48
347853	-1.63	-1.03	-1.48
347902	-1.63	-1.53	1.11
348013	-1.63	-1.53	-0.97
348093	-0.08	-0.28	1.08
348094	-0.88	-1.53	-1.48
348110	1.2	1.31	1.63
348180	0.12	0.31	0.72
348235	0.91	0.97	0.79
348487	-0.84	-0.52	-0.46
348654	0.1	0.05	0.01
348793	-0.07	-0.05	-0.05
348801	-1.63	-1.53	-1.48
348807	-0.01	0.54	-0.35
348932	-0.66	-0.66	-0.78
348938	-0.43	-0.46	-0.69
348980	-0.09	-0.04	-0.36
348995	0.94	1.05	0.95
349136	-0.98	-1.53	-1.48
349149	0.82	1.16	-0.57
349633	-0.92	-0.82	-0.59
349667	-0.92	-1.03	-1.48
350383	-1.16	-1.53	-1.48
352909	-0.41	-0.52	-0.55
353116	0.25	0.17	0.22
353164	-1.63	-1.53	-1.48
353189	-1.63	-1.53	-1.48
353238	-1.16	-1.03	-1.48
353274	0.49	0.1	0.11
353288	-0.69	-0.76	-1.48
353299	-0.72	-0.9	-0.78
353322	-0.28	-0.21	0.01
353323	-1.16	-1.53	-1.48
353345	-0.38	-0.51	-1.48
353376	-0.69	-0.61	-0.86
353500	-1.63	-0.82	-0.78
353514	-1.63	-1.53	-1.48
359710	-1.63	-1.53	-1.48
359948	0.65	0.57	0.67
360023	0.88	0.49	0.42
360200	-0.59	-0.59	-0.73
360203	-1.63	-1.53	-1.48
360226	-1.16	-1.53	-0.97
373156	0.1	-0.63	-0.97
373509	0.56	0.63	0.9
373863	-0.47	-0.4	-0.36
374291	1.4	1.38	1.72
374308	-1.63	-1.53	-1.48
374354	0.28	0.34	0.4
374355	-1.63	-1.53	-1.48
374378	-0.34	-0.9	-0.14
374403	-0.56	-0.56	-0.5
374407	-0.63	-1.53	-1.48
374454	-1.63	-1.53	-1.48
374462	-0.72	-1.53	-0.52
374470	-1.63	-1.53	-1.48
374569	-1.16	-1.53	-0.73
374618	0.01	-0.23	-0.17
374654	-0.22	-0.11	-0.2
374655	0.28	0.25	0.36
374659	0.12	0.01	-0.05
374739	-0.44	-0.32	-0.45
374768	-1.63	-0.9	-0.97
374786	-0.39	-0.42	-0.43
374864	-1.63	-1.53	-1.48
374868	0.74	0.58	0.44
374882	0.43	0.68	0.42
374897	-0.27	-0.27	-0.52
374907	-0.52	-0.46	-0.55
374928	-0.12	-0.08	-0.23
374946	-0.78	-0.54	-0.97
374955	-1.04	-1.53	-0.78
374969	0.15	0.81	1.07
374973	-1.16	-0.82	-0.73
374977	-1.63	-1.53	-1.48
375033	-0.43	-0.48	1.09
375035	0.54	0.49	0.02
375056	0.81	0.38	0.55
375061	-0.38	-0.17	-0.45
375189	-0.35	-0.34	-0.35
375190	-0.3	-0.32	-0.32
375287	0.15	0.07	-0.13
375298	-0.78	-0.52	-0.17
375316	-0.84	-0.66	-0.78
375323	0.17	-0.3	-0.18
375337	-1.63	-1.53	-1.48
375341	-0.65	-0.63	-0.63
375387	-0.22	-0.38	-0.48
375444	-0.11	0.04	0.12
375449	0.35	0.16	1.06
375484	-0.01	-0.04	0.2
375567	-1.16	-1.03	-1.48
375611	-1.16	-1.53	-0.97
375612	-0.72	-0.72	-1.48
375616	-0.78	-0.82	-0.73
375686	-0.92	-1.53	-1.48
375704	-0.28	0.05	-0.73
375743	0.11	-0.03	-0.1
375748	0.28	0.48	0.43
375757	2.23	2.28	2.32
375759	-0.74	-0.9	-0.59
375775	-0.1	-0.17	-0.1
375790	1.75	2.12	1.28
375791	-1.63	-1.53	-0.97
376132	-1.63	-1.53	-1.48
376497	-0.17	-0.22	1.39
376940	-0.16	-0.13	-0.24
377007	1	-0.04	-0.51
377047	-1.63	-1.53	-1.48
377677	1.25	1.34	1.22
377841	-1.63	-1.53	-1.48
378807	-0.92	-1.53	-0.78
378884	-0.61	-0.41	-0.5
378925	-1.63	-1.53	-1.48
386617	-1.63	-1.53	-1.48
386618	-0.88	-0.9	-0.46
386675	-1.63	-1.53	-1.48
