gene	GSM2157516	GSM2157515	GSM2157514	GSM2157513
149461	-0.82	-1.34	-0.89	-0.78
149465	-1.49	-1.34	-1.38	-1.42
149466	-0.47	-0.63	-0.59	-0.59
149483	-0.41	-0.56	-0.53	-0.57
149499	-1.49	-1.34	-1.38	-1.42
149603	2	1.89	1.75	1.98
149643	-1.49	-1.34	-1.38	-1.42
149647	-1.49	-1.34	-1.38	-1.42
149699	-1.49	-1.34	-0.85	-0.9
149708	-1.49	-1.34	-1.38	-1.42
149951	0.31	0.2	0.28	0.45
149954	-0.4	0	-0.37	-0.35
149986	0.92	0.74	1.01	1.14
149998	-1.49	-1.34	-1.38	-1.42
150082	-0.58	-0.65	-0.47	-0.57
150084	-1.49	-0.43	-0.11	-0.21
150159	-1.49	-1.34	-0.7	-0.9
150160	-1.49	-1.34	-1.38	-1.42
150209	-0.53	-0.47	-0.78	-0.64
150223	-0.57	-0.52	-0.43	-0.51
150274	-0.11	-0.16	-0.18	-0.09
150275	0.38	0.61	0.66	0.49
150280	-1.49	-1.34	-0.72	-0.78
150290	1.1	0.96	0.68	0.6
150350	-0.99	-1.34	-0.85	-0.9
150353	-1.49	-1.34	-0.72	-0.9
150356	-0.46	-0.52	-0.43	-0.49
150365	-1.49	-0.72	-1.38	-1.42
150372	-1.49	-1.34	-1.38	-1.42
150379	-1.49	-1.34	-1.38	-1.42
150383	-0.13	-0.21	-0.22	-0.14
150465	0.48	0.4	0.56	0.58
150468	0.78	0.69	1.04	1.18
150483	-1.49	-1.34	-1.38	-1.42
150572	-0.99	-0.75	-0.5	-0.9
150677	-0.65	-1.34	-1.38	-0.9
150681	-1.49	-1.34	-1.38	-1.42
150684	0.62	0.33	0.38	0.5
150696	0.59	0.07	-0.25	-0.14
150709	-1.49	-1.34	-1.38	-1.42
150726	-0.77	-1.34	-1.38	-0.9
150737	-0.29	-0.17	-0.19	-0.21
150763	-1.49	-1.34	-1.38	-1.42
150771	0.19	0.12	0.27	0.27
150864	0.72	0.76	0.79	0.66
150921	-0.99	-1.34	-1.38	-0.78
150962	0.65	0.83	0.9	0.86
151011	0.5	0.65	0.84	0.78
151050	-0.01	0.07	0.07	-0.01
151056	-0.47	-0.53	-0.57	-0.57
151112	-1.49	-1.34	-1.38	-1.42
151126	-0.99	-0.67	-1.38	-0.9
151188	0.41	0.47	0.62	0.64
151194	-0.12	-0.11	0	-0.02
151195	0.45	0.45	1.06	0.96
151230	0.07	0.36	0.33	0.19
151242	-0.88	-1.34	-0.6	-0.72
151258	-0.82	-1.34	-0.62	-0.72
151295	-0.5	-0.56	-0.58	-0.55
151306	-0.54	-0.57	-0.31	-0.3
151313	-0.22	-0.22	-0.36	-0.3
151354	0.26	-0.23	-0.37	-0.35
151393	-0.22	-0.07	-0.02	-0.17
151449	-0.82	-1.34	-0.52	-0.52
151473	-0.73	-0.65	-1.38	-1.42
151516	-0.38	0	-0.7	-0.57
151525	-0.01	0.03	0.01	0
151531	-0.47	-0.56	-0.45	-0.49
151556	-0.24	-0.14	-0.26	-0.3
151613	0.84	0.94	1.12	0.99
151636	0.37	0.71	0.57	0.44
151647	-0.99	-1.34	-1.38	-1.42
151649	-0.7	-0.75	-0.82	-0.57
151651	-0.99	-1.34	-0.72	-0.61
151742	0.16	0.26	0.28	0.14
151790	-1.49	-1.34	-1.38	-0.9
151827	-1.49	-1.34	-1.38	-0.9
151835	-0.54	-0.53	-0.63	-0.54
151871	-0.99	-1.34	-1.38	-1.42
151887	-0.23	1.48	0.27	0.33
151888	-1.49	-1.34	-1.38	-1.42
151903	0.61	0.1	0.21	0.34
151963	-0.05	-0.05	-0.2	-0.24
151987	1.87	1.67	1.87	1.77
152002	0.45	0.42	0.35	0.42
152006	0.99	0.94	0.86	0.71
152007	-0.18	-0.24	0.48	0.47
152098	-0.99	-1.34	-1.38	-0.78
152100	0.1	0.06	0.11	0.01
152185	0.06	0.14	0.01	0.01
152189	-0.36	-0.49	-0.4	-0.41
152206	-0.7	-1.34	-0.65	-0.78
152273	-1.49	-1.34	-1.38	-0.9
152330	-0.99	-1.34	-0.72	-1.42
152404	-0.33	-0.72	-0.6	-0.55
152405	-1.49	-1.34	-1.38	-1.42
152485	0.43	0.52	0.64	0.45
152503	1.53	1.54	1.41	1.34
152518	0.72	0.64	0.84	0.77
152519	0.36	0.21	-0.47	-0.46
152559	-0.19	-0.3	-0.25	-0.24
152573	-0.82	-1.34	-0.72	-1.42
152579	0.02	-0.02	-0.08	-0.11
152586	-1.49	-1.34	-1.38	-1.42
152687	-0.18	-0.25	-0.08	-0.14
152789	-0.45	-0.81	-0.48	-0.55
152831	-0.7	-1.34	-0.54	-0.61
152877	0.7	0.58	0.38	0.51
152926	-0.33	-0.3	-0.28	-0.33
152940	-1.49	-1.34	-1.38	-1.42
152992	0.03	-0.08	0.03	0.01
153020	-0.44	-0.47	-0.62	-0.68
153090	0.67	0.93	0.77	0.97
153129	-0.14	-0.08	-0.09	-0.17
153201	-0.99	-1.34	-1.38	-1.42
153218	-1.49	-1.34	-1.38	-1.42
153222	0.03	0.38	0.16	-0.03
153241	0.7	0.63	0.73	0.64
153339	1.14	1.23	1.46	1.26
153364	-0.28	-0.34	-0.27	-0.33
153396	0.18	0.28	0.37	0.22
153443	0.28	0.77	0.25	0.26
153527	1.1	1.03	0.98	0.91
153562	0.24	-0.01	-0.18	-0.21
153572	0.61	0.39	0.32	0.34
153579	-0.57	-1.34	-0.55	-0.61
153642	-0.17	-0.13	-0.17	-0.11
153643	-1.49	-1.34	-1.38	-1.42
153657	-1.49	-1.34	-1.38	-1.42
153733	0.01	0.09	0.13	0.05
153745	-1.49	-1.34	-1.38	-1.42
153768	-0.77	-0.81	-0.43	-0.39
153769	-0.5	-0.36	-0.63	-0.68
153770	-1.49	-1.34	-1.38	-0.78
153830	1.79	1.66	1.49	1.39
153918	-1.49	-1.34	-1.38	-0.9
154007	0.05	0.1	0.03	0.17
154043	-0.07	0.05	-0.07	-0.01
154075	-1.49	-1.34	-0.68	-1.42
154091	-1.49	-0.85	-1.38	-1.42
154141	1	0.36	0.36	0.28
154197	-0.7	-0.65	-0.54	-0.64
154214	0.3	0.37	0.54	0.43
154215	-0.45	-1.34	-0.28	-0.36
154288	-1.49	-1.34	-1.38	-1.42
154313	-0.21	-0.39	-0.59	-0.44
154467	-0.16	-0.2	-0.12	-0.09
154661	-0.53	-0.52	-0.49	-0.72
154664	-1.49	-1.34	-1.38	-0.72
154790	-0.61	-0.67	-0.82	-0.64
154796	-0.14	0.27	0.52	0.39
154807	1.47	1.4	1.41	1.22
154810	2.03	1.52	2.11	1.99
154865	-1.49	-1.34	-1.38	-0.9
154881	-0.25	-0.04	-0.21	-0.17
155006	-1.49	-1.34	-1.38	-1.42
155038	-0.45	-0.41	-0.32	-0.38
155051	-0.82	-1.34	-1.38	-1.42
155061	0.33	0.17	0.35	0.35
155066	0.24	0.12	-0.16	-0.18
155184	-1.49	-1.34	-1.38	-1.42
155185	-0.35	-0.59	-0.61	-0.54
155382	-0.26	-0.33	-0.35	-0.22
155465	-1.49	-1.34	-1.38	-1.42
157310	-1.49	-1.34	-1.38	-0.78
157313	0.53	0.59	0.81	0.76
157378	0.76	1.02	1.08	0.9
157506	1.18	1.7	1.05	0.95
157567	0.46	0.58	0.47	0.42
157570	0.35	0.52	0.56	0.32
157574	-0.53	-1.34	-0.41	-0.64
157638	0.51	0.03	0.26	0.18
157657	-0.14	-0.19	-0.02	-0.11
157680	0.37	0.37	0.55	0.21
157695	-0.18	-0.23	-0.48	-0.46
157697	0.07	0.04	0	-0.01
157724	-1.49	-1.34	-1.38	-1.42
157753	-0.77	-0.69	-0.48	-0.51
157769	1.73	1.71	2.09	1.87
157773	-0.19	-0.15	-0.26	-0.28
157777	-0.46	-0.53	-0.44	-0.46
157807	-0.67	-0.48	-1.38	-0.9
157855	-0.73	-0.54	-0.82	-0.72
157869	-0.65	-0.21	-0.52	-0.54
157922	0.96	0.84	1.2	1.11
158038	-1.49	-0.65	-1.38	-1.42
158046	-0.73	-0.63	-1.38	-1.42
158056	-0.28	-0.32	-0.21	-0.22
158062	-1.49	-1.34	-1.38	-1.42
158067	-0.99	-1.34	-1.38	-0.9
158131	-1.49	-1.34	-1.38	-1.42
158135	-0.52	-0.47	-0.47	-0.51
158158	-0.02	-0.21	-0.24	-0.28
158219	0.51	0.74	0.83	0.62
158234	-0.05	-0.02	-0.1	-0.1
158248	-0.51	-0.85	-0.52	-0.55
158297	-1.49	-1.34	-1.38	-1.42
158326	-1.49	-1.34	-1.38	-1.42
158358	0.59	0.94	0.75	0.49
158399	-0.5	-0.54	-0.58	-0.72
158401	-1.49	-1.34	-1.38	-0.9
158427	0.6	0.69	0.58	0.6
158471	-0.58	-0.31	-0.41	-0.54
158586	0.49	0.33	0.42	0.22
158724	-1.49	-1.34	-1.38	-1.42
158747	0.49	0.67	0.53	0.38
158763	-1.49	-1.34	-1.38	-0.78
158787	-0.32	-0.4	-0.53	-0.38
158798	-1.49	-1.34	-1.38	-1.42
158830	-1.49	-1.34	-1.38	-1.42
158833	-1.49	-1.34	-1.38	-1.42
158835	-0.46	-0.53	-0.54	-0.45
158866	-0.17	-0.12	-0.28	-0.35
158880	-1.49	-1.34	-1.38	-0.9
158931	-1.49	-1.34	-1.38	-1.42
159013	0.7	0.74	0.76	0.62
159090	0.36	0.1	0.25	0.11
159195	-0.08	0.11	0.07	0.02
159296	-0.7	-0.72	-1.38	-0.9
159371	0.33	0.13	0.12	0.05
159686	-1.49	-1.34	-1.38	-1.42
159963	-1.49	-1.34	-1.38	-1.42
160065	-0.63	-1.34	-1.38	-1.42
160140	-1.49	-1.34	-0.68	-1.42
160298	-1.49	-1.34	-1.38	-1.42
160335	-0.3	-0.02	-0.38	-0.44
160364	-0.88	-1.34	-1.38	-0.59
160418	0.7	0.9	1.01	0.89
160419	-1.49	-1.34	-1.38	-1.42
160428	-0.03	0.49	0.42	0.31
160492	-1.49	-1.34	-1.38	-1.42
160518	0.43	0.53	0.48	0.25
160622	0.51	-0.12	0.03	0.13
160728	-0.41	-0.46	-0.82	-0.49
160760	1.36	0.91	0.82	0.76
160762	-0.61	-1.34	-0.78	-0.64
160777	-0.63	-0.55	-0.62	-0.72
160851	-0.32	-0.18	-0.18	-0.23
160857	-0.09	-0.05	-0.1	-0.06
160897	0.04	0.21	0.26	0.27
161003	-0.88	-1.34	-0.82	-0.78
161142	-1.49	-1.34	-1.38	-1.42
161145	-0.16	-0.3	-0.29	-0.32
161176	-0.13	-0.1	-0.02	0.03
161198	-1.49	-1.34	-0.4	-0.39
161247	-1.49	-1.34	-1.38	-1.42
161253	-0.26	-0.21	-0.28	-0.32
161291	-0.17	-0.1	-0.4	-0.34
161357	-0.57	-0.4	-0.46	-0.5
161394	-0.55	-0.59	-1.38	-0.64
161424	0.77	0.87	0.84	0.9
161436	0.11	-0.06	-0.17	-0.27
161497	-0.73	-0.61	-1.38	-0.9
161502	-1.49	-1.34	-1.38	-1.42
161514	-1.49	-1.34	-1.38	-1.42
161582	-0.61	-0.47	-0.66	-0.78
161725	-0.58	-0.52	-1.38	-0.9
161742	1.03	1.22	1.36	1.18
161753	-0.7	-0.48	-0.75	-0.55
161823	-0.17	0.05	0.09	-0.02
161829	-0.34	-0.35	-0.37	-0.35
161835	-0.49	-1.34	-0.45	-0.45
161882	0.72	0.24	0.61	0.75
161931	-1.49	-1.34	-1.38	-1.42
162073	0.77	0.9	0.68	0.71
162239	-0.12	-0.05	-0.04	-0.05
162333	-1.49	-0.85	-1.38	-0.9
162387	-0.82	-0.81	-1.38	-0.78
162394	-1.49	-0.61	-0.61	-0.64
162417	-0.99	-1.34	-1.38	-1.42
162466	0.67	0.37	-0.05	0.11
162494	-0.16	-0.09	-0.33	-0.37
162514	-0.35	-0.37	-0.29	-0.42
162515	-0.99	-1.34	-0.75	-1.42
162517	-0.99	-0.69	-0.82	-1.42
162540	-1.49	-1.34	-1.38	-1.42
162605	-1.49	-1.34	-1.38	-1.42
162655	0.4	0.21	0.28	0.22
162681	0.02	-0.03	0.14	0.03
162979	-0.37	-0.69	-0.52	-0.39
162989	-0.12	-0.14	-0.29	-0.24
162993	-0.22	-0.31	-0.07	-0.19
163033	-0.01	0.1	-0.17	-0.08
163049	-0.28	-0.28	-0.21	-0.23
163059	-0.16	-0.12	-0.05	-0.16
163081	-0.42	-0.32	-0.36	-0.35
163087	-0.26	-0.17	-0.15	-0.25
163126	-1.49	-0.65	-0.25	-0.31
163131	-0.08	0.14	0	-0.08
163154	-0.45	-0.55	-0.58	-0.45
163175	-0.88	-0.38	-0.66	-0.49
163183	-0.54	-0.6	-0.39	-0.38
163223	-0.43	-0.4	-0.34	-0.41
163259	0.05	-0.06	-0.16	-0.21
163351	0.42	0.71	-0.05	-0.05
163404	-1.49	-1.34	-1.38	-1.42
163479	-0.67	-0.48	-0.72	-0.78
163486	0.4	0.34	0.43	0.23
163589	-1.49	-1.34	-1.38	-0.78
163590	1.14	1.46	1.3	1.28
163702	-0.21	-0.35	-0.34	-0.35
163732	-0.47	-0.4	-0.39	-0.3
163747	-0.99	-1.34	-1.38	-1.42
163782	-0.73	-0.69	-1.38	-1.42
163786	0.11	0.06	0.37	0.28
163859	0.48	0.66	0.65	0.65
163882	0.03	0.01	0.04	-0.01
163933	-1.49	-1.34	-1.38	-1.42
164045	-1.49	-1.34	-1.38	-0.9
164091	-0.3	-0.46	-0.38	-0.3
164118	-1.49	-1.34	-1.38	-1.42
164127	-1.49	-1.34	-1.38	-1.42
164153	-1.49	-1.34	-1.38	-1.42
164312	-0.77	-1.34	-1.38	-0.9
164395	-0.99	-1.34	-0.62	-0.78
164592	-0.58	-1.34	-0.68	-0.61
164633	-0.6	-1.34	-1.38	-0.78
164656	-0.82	-0.59	-0.78	-0.59
164684	-1.49	-1.34	-1.38	-1.42
164714	-1.49	-1.34	-1.38	-0.9
164832	-0.88	-1.34	-1.38	-1.42
165055	-0.34	-0.31	-0.33	-0.32
165082	-0.88	-0.81	-1.38	-1.42
165215	-0.39	-0.24	-0.28	-0.26
165257	-0.99	-0.85	-1.38	-1.42
165324	0.92	0.6	0.41	0.31
165530	-1.49	-1.34	-1.38	-1.42
165545	-0.17	-0.31	-0.25	-0.22
165679	-1.49	-1.34	-1.38	-1.42
165721	-1.49	-1.34	-1.38	-1.42
165829	-0.55	-0.45	-0.78	-0.9
165904	-0.99	-1.34	-1.38	-0.9
165918	0.76	0.73	0.84	0.7
166012	-0.25	-0.78	-0.38	-0.35
166336	-0.7	-1.34	-0.55	-0.57
166348	-0.82	-1.34	-0.85	-0.78
166378	0.43	0.53	0.6	0.52
166379	-0.02	-0.03	0.05	-0.04
166614	-0.35	-0.39	-0.31	-0.31
166647	0.99	0.78	0.98	0.98
166655	-1.49	-1.34	-1.38	-1.42
166752	-1.49	-1.34	-1.38	-1.42
166785	-0.1	-0.04	-0.31	-0.2
166793	-0.02	-0.15	-0.17	-0.08
166815	-0.04	0.06	0.06	0.01
166824	-0.21	-0.47	-0.47	-0.57
166863	-1.49	-1.34	-1.38	-1.42
166929	0.69	0.82	0.54	0.46
166968	0.48	0.64	0.71	0.57
166979	-1.49	-1.34	-0.7	-1.42
167227	1.04	0.88	0.97	0.86
167359	-0.7	-0.85	-0.59	-0.52
167410	-0.65	-0.81	-0.53	-1.42
167465	-0.88	-1.34	-1.38	-1.42
167555	-0.39	-0.43	-0.39	-0.45
167681	-0.55	-0.56	-0.57	-0.61
167691	-0.15	-0.1	0.06	-0.05
167826	-0.88	-1.34	-1.38	-0.78
167838	-0.49	-0.49	-0.54	-0.49
168002	0.37	0.49	0.13	0.19
168090	-0.67	-1.34	-0.75	-0.78
168391	-1.49	-1.34	-1.38	-1.42
168433	-1.49	-1.34	-1.38	-1.42
168455	-0.2	-0.24	-0.15	-0.22
168507	-0.58	-0.85	-1.38	-0.9
168537	-1.49	-1.34	-1.38	-1.42
168544	-0.63	-0.59	-0.47	-0.4
168620	-0.88	-0.85	-0.82	-0.78
168667	0.18	0.6	0.8	0.74
168850	0.36	0.27	0.38	0.25
168975	-1.49	-1.34	-1.38	-1.42
169026	-1.49	-1.34	-1.38	-1.42
169044	-0.54	-0.57	-0.54	-0.68
169166	-1.49	-1.34	-1.38	-1.42
169200	0.49	0.94	0.5	0.48
169355	-0.88	-1.34	-1.38	-1.42
169436	-0.82	-0.67	-0.75	-0.72
169522	-1.49	-1.34	-0.89	-1.42
169611	-0.77	-0.56	-0.66	-0.46
169693	-0.99	-0.42	-0.49	-0.59
169714	0.21	0.48	0.36	0.44
169792	0.11	0.06	0.8	0.57
169841	-0.23	-0.26	-0.11	-0.21
170063	-0.99	-0.63	-0.44	-0.44
170082	0.07	0.13	-0.03	-0.08
170261	-1.49	-1.34	-1.38	-1.42
170302	-0.88	-1.34	-1.38	-1.42
170370	-1.49	-1.34	-1.38	-1.42
170384	-0.19	-0.03	-0.01	-0.07
170392	-0.82	-1.34	-1.38	-0.78
170394	0.15	0.03	-0.04	0.02
170463	0.81	0.92	0.56	0.83
170482	-1.49	-1.34	-1.38	-1.42
170487	-0.63	-1.34	-0.75	-0.61
170506	1.06	1.25	1.42	1.21
170575	-0.77	-1.34	-0.85	-0.78
170589	-1.49	-1.34	-1.38	-1.42
170591	-1.49	-1.34	-1.38	-1.42
170680	-0.77	-0.85	-0.75	-0.59
170689	-0.24	-0.53	-0.49	-0.45
170690	-0.37	-0.18	-0.13	-0.17
170691	-0.49	-0.61	-0.6	-0.55
170692	-1.49	-1.34	-1.38	-1.42
170825	-1.49	-1.34	-1.38	-1.42
170850	-1.49	-1.34	-1.38	-1.42
170954	0.75	0.42	0.99	1.2
170961	-0.22	-0.29	-0.24	-0.17
171017	0.94	0.71	0.86	0.97
171019	-1.49	-1.34	-1.38	-1.42
171023	0.92	1.21	1.52	1.36
171024	-0.73	-0.53	-0.62	-0.47
171169	-0.82	-1.34	-1.38	-0.9
171177	-0.39	-0.65	-0.54	-0.54
171389	-0.82	-0.75	-0.75	-1.42
171425	-0.15	-0.11	-0.25	-0.26
171546	0.98	0.57	0.66	0.61
171558	-0.73	-0.81	-1.38	-0.78
171568	0.55	0.42	0.56	0.75
171586	-0.38	-0.51	-0.48	-0.52
192111	1.28	1.06	1.03	1.03
192134	-0.99	-1.34	-0.89	-1.42
192286	0.33	0.22	0.17	0.31
192666	-1.49	-1.34	-1.38	-1.42
192668	-1.49	-1.34	-1.38	-0.9
192669	0.08	0.32	0.38	0.14
192670	-0.34	-0.29	-0.49	-0.52
192683	0.32	0.42	0.46	0.41
195814	-0.88	-1.34	-1.38	-1.42
195827	-0.19	-0.16	-0.1	-0.12
195828	0.73	0.58	0.66	0.61
195977	-1.49	-1.34	-1.38	-1.42
196051	-1.49	-1.34	-1.38	-1.42
196074	-0.25	-0.25	-0.29	-0.26
196264	0.59	0.22	0.11	-0.02
196294	0.09	-0.03	0.25	0.1
196335	-1.49	-1.34	-1.38	-1.42
196374	-0.65	-0.65	-0.75	-0.9
196383	0.16	0.08	0.18	0.27
196385	-0.44	-0.5	-0.61	-0.49
196394	-0.04	-0.16	0.05	-0.16
196403	0.44	0.39	0.52	0.66
196410	-0.46	-0.46	-0.3	-0.3
196441	0.8	0.96	1.05	0.84
196446	-0.82	-0.85	-0.89	-1.42
196463	1.3	1.24	0.97	1.12
196477	-1.49	-1.34	-1.38	-1.42
196483	0	-0.15	-0.11	-0.16
196500	-0.55	-0.69	-0.55	-0.61
196513	-0.22	-0.3	-0.2	-0.3
196527	1.59	1.73	1.82	1.77
196528	0.68	0.74	1.12	0.94
196541	-0.88	-0.85	-1.38	-0.72
196740	-1.49	-1.34	-1.38	-1.42
196743	-0.01	-0.27	-0.05	-0.1
196883	-1.49	-1.34	-1.38	-0.78
196951	-1.49	-1.34	-1.38	-1.42
196996	0.08	0.12	-0.13	-0.09
197021	-0.58	-0.27	-1.38	-1.42
197131	0.36	0.63	0.73	0.51
197135	-0.77	-0.65	-0.66	-1.42
197257	-0.28	-0.22	-0.42	-0.41
197258	0.34	0.33	0.16	0.24
197259	0.14	0.56	0.47	0.45
197320	0.25	0.44	0.71	0.46
197322	0.05	-0.05	-0.14	-0.07
197335	0.08	-0.06	0.23	0.29
197342	-0.11	-0.14	-0.18	-0.11
197350	-1.49	-1.34	-1.38	-1.42
197358	-0.35	-0.43	-0.36	-0.42
197370	0.34	0.4	0.27	0.29
197407	0.19	0.23	0.2	0.18
198437	-0.82	-1.34	-1.38	-1.42
199221	-0.54	-0.57	-0.3	-0.33
199223	-0.99	-1.34	-1.38	-0.72
199675	-1.49	-1.34	-1.38	-1.42
199692	-0.07	-0.15	-0.05	-0.06
199699	-0.26	-0.34	-0.37	-0.34
199704	-0.16	-0.08	-0.13	-0.15
199720	-0.43	-0.46	-0.68	-0.47
199731	0.5	-0.02	-0.02	0.16
199786	-0.11	-0.14	-0.29	-0.17
199857	0.13	0.17	0.17	0.09
199870	0.59	0.68	0.56	0.6
199953	0.73	0.62	0.66	0.81
199990	-0.02	-0.16	-0.03	0.06
200008	-1.49	-1.34	-1.38	-1.42
200010	-0.15	-0.54	-0.57	-0.46
200014	0.68	0.61	0.32	0.47
200035	-0.38	-0.81	-0.66	-0.5
200081	1.17	1.28	1.29	1.41
200132	-1.49	-1.34	-1.38	-1.42
200150	-0.53	-0.75	-0.82	-0.78
200159	0.22	-0.31	-0.38	-0.33
200162	-1.49	-0.81	-0.82	-0.9
200172	-0.82	-1.34	-0.78	-1.42
200185	0.19	-0.04	0.04	0.18
200186	0.5	0.27	0.69	0.81
200205	-0.09	-0.11	-0.24	-0.16
200312	0.18	0.17	0.06	0.24
200373	-1.49	-0.67	-1.38	-1.42
200403	-1.49	-1.34	-1.38	-1.42
200407	-0.65	-1.34	-0.75	-0.78
200424	0.77	0.7	1.05	0.91
200504	-1.49	-1.34	-1.38	-1.42
200523	-1.49	-1.34	-1.38	-1.42
200539	-0.32	-0.35	-0.31	-0.24
200558	0.12	0.08	0.06	0.1
200576	0.51	0.66	0.7	0.52
200634	-0.14	-0.38	-0.37	-0.26
200728	-0.33	-0.37	-0.3	-0.26
200734	0.97	0.69	0.79	0.77
200844	-0.46	-1.34	-0.65	-0.54
200845	-0.11	-0.15	-0.09	-0.15
200879	-0.99	-1.34	-1.38	-1.42
200894	0.16	0.19	0.39	0.28
200931	-1.49	-1.34	-1.38	-1.42
200933	0.68	0.61	0.79	0.62
200942	-0.27	-0.27	-0.32	-0.31
200958	-0.82	-1.34	-1.38	-0.9
200959	-1.49	-1.34	-1.38	-1.42
201134	-0.08	0.02	0	-0.1
201140	-1.49	-1.34	-1.38	-1.42
201161	0.44	0.11	0.2	0.21
201163	0.54	0.57	0.35	0.51
201176	1.06	0.08	0.03	0.08
201191	0.3	0.37	0.28	0.54
201229	-0.06	-0.23	-0.19	-0.24
201232	-0.99	-1.34	-0.61	-0.61
201255	0.65	0.65	0.33	0.56
201266	0.51	0.53	0.21	0.31
201292	0	-0.09	-0.07	-0.05
201294	0.29	-0.19	-0.26	-0.14
201299	0.02	-0.23	-0.22	-0.12
201305	-0.22	-0.33	-0.54	-0.44
201456	-0.53	-0.49	-0.65	-0.78
201475	0.74	0.88	0.99	0.96
201501	0.48	0.3	0.07	0.1
201562	0.43	0.34	0.42	0.37
201595	1.78	2.07	1.82	1.77
201625	-0.88	-1.34	-0.75	-1.42
201626	0.52	0.61	0.45	0.44
201627	0.41	0.74	0.5	0.36
201633	0.55	0.2	-0.27	-0.24
201725	0.1	0.1	0.23	0.22
201780	-0.88	-1.34	-0.78	-1.42
201798	-0.82	-1.34	-0.62	-1.42
201799	-0.05	0.15	-0.29	-0.34
201895	1	1.27	0.59	0.54
201931	0.19	0.25	0.09	0.11
201965	0.85	0.95	0.82	0.77
201973	0.23	0.19	0.2	0.05
202018	0.93	0.8	0.75	0.64
202051	-0.19	-0.29	-0.18	-0.23
202052	0.24	0.42	0.33	0.17
202151	-1.49	-0.69	-1.38	-1.42
202243	-0.17	-0.12	-0.08	-0.2
202309	-1.49	-1.34	-1.38	-1.42
202374	-1.49	-0.48	-0.68	-0.9
202500	-1.49	-1.34	-1.38	-1.42
202559	-0.5	-0.54	-0.44	-0.49
202915	-0.19	-0.29	-0.49	-0.43
203054	-0.03	-0.1	-0.09	0.06
203068	2.79	2.77	2.89	3.04
203074	-0.99	-1.34	-1.38	-0.72
203076	-1.49	-1.34	-1.38	-1.42
203100	-1.49	-0.69	-0.55	-0.64
203102	-0.61	-0.65	-1.38	-0.78
203111	-0.61	-1.34	-0.72	-0.9
203190	-0.55	-0.61	-0.49	-0.5
203238	-0.33	-0.46	-0.43	-0.37
203245	-0.08	-0.15	-0.11	-0.06
203259	-0.07	-0.02	-0.25	-0.17
203260	0.11	-0.03	-0.16	-0.05
203286	-0.26	-0.34	-0.22	-0.14
203328	-0.88	-1.34	-0.72	-1.42
203427	-0.46	-0.55	-0.61	-0.46
203447	-0.6	-0.67	-0.89	-0.68
203523	-0.17	-0.2	-0.02	-0.14
203859	-1.49	-1.34	-1.38	-1.42
204219	-0.04	-0.02	-0.31	-0.39
204474	-1.49	-1.34	-1.38	-1.42
204851	1.45	1.55	1.61	1.45
204962	-1.49	-1.34	-1.38	-1.42
205147	-1.49	-1.34	-1.38	-1.42
205327	0.04	0.05	0.17	0.06
205428	0.78	1.72	0.76	0.66
205564	0.67	0.71	0.89	0.75
205717	0.63	0.58	0.78	0.49
205860	-0.82	-1.34	-0.72	-0.78
206338	-0.6	-0.48	-0.6	-1.42
206358	0.38	0.39	0.33	0.27
206412	-1.49	-1.34	-0.7	-1.42
219285	0.01	0.52	0.35	0.2
219287	-1.49	-1.34	-0.89	-1.42
219333	1.19	1.11	0.98	0.94
219402	0.24	0.05	-0.04	0.06
219409	-1.49	-1.34	-1.38	-1.42
219417	-1.49	-1.34	-1.38	-1.42
219428	-1.49	-1.34	-1.38	-1.42
219429	-1.49	-1.34	-1.38	-1.42
219431	-1.49	-1.34	-1.38	-1.42
219432	-1.49	-1.34	-1.38	-1.42
219436	-1.49	-1.34	-1.38	-1.42
219437	-1.49	-1.34	-1.38	-1.42
219438	-1.49	-1.34	-1.38	-1.42
219447	-1.49	-1.34	-1.38	-1.42
219453	-1.49	-1.34	-1.38	-1.42
219464	-1.49	-1.34	-1.38	-1.42
219469	-1.49	-1.34	-1.38	-1.42
219473	-1.49	-1.34	-1.38	-1.42
219479	-1.49	-1.34	-1.38	-1.42
219482	-1.49	-1.34	-1.38	-1.42
219484	-1.49	-1.34	-1.38	-1.42
219487	-1.49	-1.34	-1.38	-1.42
219493	-1.49	-1.34	-1.38	-1.42
219527	-1.49	-1.34	-1.38	-1.42
219537	-1.49	-1.34	-1.38	-1.42
219539	-0.52	-0.61	-0.55	-0.52
219541	0.54	0.62	0.74	0.57
219578	-1.49	-1.34	-1.38	-1.42
219623	-1.49	-0.85	-1.38	-1.42
219654	0.43	0.93	1.02	1.02
219670	-0.48	-0.44	-0.45	-0.49
219681	-0.88	-1.34	-1.38	-1.42
219699	1.51	1.52	2.07	2.16
219736	-1.49	-1.34	-1.38	-1.42
219743	0.17	-0.01	0.15	0.18
219749	-0.21	-0.03	0.38	0.27
219770	-0.7	-1.34	-0.89	-1.42
219771	1.78	1.69	1.52	1.37
219790	-0.15	-0.29	-0.21	-0.19
219793	-0.82	-1.34	-0.7	-0.68
219844	0.13	0.15	0.24	0.21
219854	-0.28	-0.31	-0.23	-0.25
219855	-0.38	-0.34	-0.47	-0.49
219858	-1.49	-1.34	-1.38	-1.42
219865	-1.49	-1.34	-1.38	-1.42
219870	-1.49	-1.34	-1.38	-1.42
219873	-1.49	-1.34	-1.38	-1.42
219875	-1.49	-1.34	-1.38	-1.42
