gene	GSM2687426	GSM2687427	GSM2687428	GSM2687429	GSM2687430	GSM2687431
3312	3.17	3.23	3.33	3.16	3.48	3.29
3313	2.49	2.47	2.41	2.88	2.86	2.77
3315	1.87	1.99	1.93	1.11	0.11	1.54
3316	-0.39	-0.51	-0.43	-0.3	-0.16	0.03
3320	2.79	2.87	2.8	2.86	2.99	3.08
3321	0.51	0.43	0.39	0.68	-0.01	0.03
3326	3.36	3.36	3.36	3.49	3.25	3.34
3329	2.31	2.41	2.24	2.7	2.64	2.76
3336	1.6	1.52	1.48	1.85	1.86	1.99
3337	0.75	0.85	0.68	0.71	0.68	0.58
3338	-0.14	-0.15	-0.14	-0.14	-0.1	-0.03
3339	1.56	1.54	1.1	2.07	0.59	1.55
3340	1.29	1.21	1.34	1.29	1.36	1.74
3344	0.4	0.51	0.32	0.74	0.22	0.29
3350	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3351	-0.56	-0.57	-0.46	0.2	-0.84	-0.59
3352	-0.27	-0.08	-0.24	-0.65	-0.49	-0.62
3355	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3356	-0.79	-0.63	-0.74	-0.37	-1.46	-1.49
3357	-0.59	-0.66	-0.93	-0.69	-0.66	-0.77
3358	-1.63	-1.52	-1.51	-1.59	-0.98	-1.49
3359	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3360	-0.92	-1.52	-0.7	-1.59	-1.46	-1.49
3361	-1.18	-1.52	-1.51	-1.02	-1.46	-0.92
3362	-1.63	-1.52	-1.07	-0.77	-0.91	-1.49
3363	-0.89	-0.96	-1.51	-1.12	-1.46	-1.49
3364	0.44	0.46	0.29	0.66	0.17	0.19
3371	3.25	3.16	3.39	2.78	2.04	1.93
3373	-0.15	-0.22	-0.09	-0.02	0.24	0.18
3375	-1.01	-1.52	-1.51	-1.59	-0.91	-0.85
3376	1.87	1.81	1.7	2.23	2.03	1.61
3381	-0.96	-0.8	-1.51	-1.12	-1.46	-1.01
3382	-0.02	-0.02	-0.02	0.01	0.15	-0.27
3383	0.47	0.66	0.13	0.09	-0.54	-0.42
3384	-0.66	-0.64	-1.51	-1.59	-1.46	-1.01
3386	-0.92	-0.7	-0.84	-0.43	-0.79	-0.52
3394	-0.6	-0.49	-0.49	-0.43	-0.53	-1.49
3397	-0.06	-0.04	-0.08	0.24	0.98	0.46
3398	0.19	0.22	0.55	-0.03	1.72	1.17
3399	0.85	0.93	0.51	0.58	0.92	1.27
3400	0.57	0.48	0.41	-0.43	-0.3	-0.2
3416	1.46	1.46	1.73	1.72	1.93	1.93
3417	1.36	1.19	1.39	0.62	0.68	0.97
3418	1.01	0.98	0.81	1.16	1.1	1.06
3419	1.41	1.42	1.19	1.84	1.75	1.73
3420	0.96	0.96	1.02	1.23	1.32	1.25
3421	0.88	0.84	0.87	1.05	1.23	1.28
3422	2	1.96	1.72	1.55	2	1.82
3423	0.56	0.55	0.63	0.68	0.74	0.71
3425	-0.13	-0.11	0.09	-0.18	-0.04	0.08
3426	-0.68	-0.65	-0.64	-1.02	-1.46	-1.49
3428	0.1	0.17	0.45	0.27	1.24	-0.1
3430	0.71	0.74	0.85	0.07	0.93	0.2
3431	-0.15	-0.2	0.07	-0.35	-0.28	-0.34
3433	0.3	0.18	0.8	0.21	-0.09	-0.23
3434	-0.37	-0.42	-0.23	-0.53	-0.06	-0.4
3437	1.28	1.29	1.72	-0.2	0.63	-0.3
3441	-1.18	-1.08	-1.51	-0.94	-1.46	-1.49
3454	0.84	0.85	0.93	0.88	0.78	0.87
3455	0.47	0.41	0.58	0.67	0.21	0.45
3456	-1.01	-1.52	-0.89	-1.59	-0.71	-1.49
3458	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3459	0.83	0.88	0.68	0.8	0.45	0.53
3460	0.91	0.98	1.07	0.86	0.35	0.31
3475	1.3	1.48	0.9	1.45	1.54	1.35
3476	0.77	0.71	0.91	0.59	0.8	0.81
3479	-0.13	-0.18	-0.18	0.08	-0.49	-0.6
3480	0.88	0.91	0.83	1.48	1.25	1.42
3481	-0.67	-0.51	-0.5	-0.33	-0.39	2.9
3482	1.63	1.57	1.52	1.61	1.3	2.1
3483	-0.34	-0.32	-0.28	-0.94	-1.46	-1.49
3484	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3485	1.32	1.5	0.72	0.31	-0.63	1.29
3486	1.39	1.11	1.42	1.52	-0.58	-0.2
3487	1.32	1.1	1.36	-0.17	0.43	0.43
3488	2.51	2.41	2.93	-0.08	-0.69	-0.24
3489	-0.41	-0.46	-0.4	0.14	-0.98	-1.01
3490	1.81	1.76	2.24	2.09	1.07	0.38
3491	2.48	2.67	2.42	2.32	2.19	2.3
3508	-0.02	-0.01	-0.03	0.18	0.33	0.26
3512	-1.18	-1.08	-0.78	-1.02	-0.91	-0.77
3516	1.31	1.24	1.48	2.08	1.92	2.51
3543	-1.63	-1.52	-0.93	-0.8	-0.69	-0.66
3547	-1.63	-0.92	-1.51	-1.59	-1.46	-1.49
3549	-0.89	-1.52	-1.07	-1.12	-0.69	-0.77
3550	1.32	1.33	1.41	1.32	1.31	1.4
3551	1.01	1.01	1.02	0.71	0.94	0.54
3552	-0.27	-0.36	-0.37	2.62	0.51	-0.14
3553	-0.59	-0.42	-0.6	-0.53	-0.69	-0.58
3554	0.12	0.39	-0.23	0.46	-0.38	-0.11
3556	0.86	0.94	0.73	0.16	-0.16	-0.19
3557	-0.29	-0.18	-0.34	-0.28	-0.31	-0.22
3558	-1.08	-0.96	-1.02	-1.02	-0.75	-1.01
3559	-0.83	-0.78	-0.76	-0.84	-0.59	-0.73
3560	-0.71	-0.84	-0.89	-1.12	-1.46	-0.77
3561	-0.28	-0.23	-0.4	-0.51	-0.84	-0.64
3563	-0.2	-0.22	-0.13	-0.24	-0.05	0.08
3565	-0.69	-0.6	-0.58	-0.6	-0.34	-0.42
3566	1.28	1.33	1.13	0.89	1.23	0.39
3567	-1.18	-0.96	-1.51	-1.02	-0.79	-0.73
3568	-0.86	-0.69	-0.89	-0.68	-0.61	-0.59
3569	-0.02	-0.1	-0.46	-0.29	-0.84	-0.92
3570	-0.33	-0.3	-0.41	-0.2	-0.24	0.55
3572	1.56	1.65	1.58	1.48	1.53	1.68
3574	-0.16	-0.19	-0.06	-0.1	-0.25	-0.47
3575	-0.64	-0.54	-0.53	-1.59	-0.84	-1.49
3577	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3578	-1.63	-1.52	-1.51	-1.59	-1.46	-1.01
3579	-0.61	-0.71	-0.63	-0.44	-0.43	-0.47
3581	-1.63	-1.52	-0.93	-1.02	-1.46	-0.7
3586	-1.18	-1.52	-1.07	-1.59	-1.46	-1.49
3587	-0.76	-0.87	-0.7	-1.59	-1.46	-1.49
3588	0.3	0.34	0.38	0.34	0.45	0.47
3589	0.4	0.42	-0.4	-0.46	-0.63	-0.29
3590	-0.01	-0.05	0.14	-0.27	-0.12	-0.1
3592	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3593	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3594	-0.89	-0.79	-0.76	-0.55	-1.46	-1.49
3595	-1.63	-1.52	-1.02	-1.12	-1.46	-1.49
3596	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3597	1.01	0.99	1.12	0.27	0.27	-0.05
3598	-0.73	-1.04	-0.98	-0.19	-0.75	-0.19
3600	-0.38	-0.44	-0.2	-0.39	-0.19	-0.26
3601	-0.31	-0.34	-0.39	-0.29	-0.37	-0.56
3603	-0.65	-0.79	-0.72	-0.57	-0.45	-0.47
3604	-0.58	-0.53	-0.56	-0.53	-0.42	-0.85
3605	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3606	-0.59	-0.64	-0.48	-0.49	-0.57	-0.54
3607	1.37	1.34	1.2	1.59	1.38	1.13
3608	1.04	1.05	0.81	1.15	1.05	0.91
3609	1.05	1.09	0.96	1.46	1.25	1.11
3611	1.92	2.03	1.89	1.33	0.98	1.28
3612	0.87	0.98	0.96	0.81	0.89	0.85
3613	0.01	-0.14	-0.11	0.21	0.15	0.19
3614	0.57	0.61	0.22	0.77	0.35	0.56
3615	1.38	1.47	1.04	1.48	1.56	1.34
3617	-1.18	-1.08	-1.51	-1.12	-0.98	-1.49
3619	0.91	0.96	0.38	1.43	1.04	1.21
3620	-0.66	-0.56	-0.78	-0.73	-0.75	-0.66
3621	0.73	0.77	0.7	0.92	0.77	0.86
3622	-0.02	-0.08	-0.01	0.14	0	0.16
3623	-0.51	-0.56	-0.54	-0.44	-0.71	-0.73
3624	1.49	1.45	1.14	0.81	1.16	0.98
3625	1.53	1.66	1.77	0.72	-0.05	0.75
3626	-1.18	-1.52	-1.07	-1.59	-1.46	-1.49
3627	0.08	0.02	0.38	0.09	0.05	-0.46
3628	0.07	0.05	0.06	-0.11	0.05	-0.02
3630	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3631	-0.08	-0.08	-0.07	0.04	0.04	0.08
3632	0.79	0.86	0.66	0.64	0.39	0.98
3633	0.43	0.39	0.47	0.42	0.65	0.44
3635	-0.47	-0.46	-0.57	-0.94	-0.58	-0.73
3636	1.15	1.16	1.2	1.11	1.11	1.35
3638	1.4	1.22	1.25	0.86	1.57	1.22
3640	-0.79	-0.84	-0.72	-0.53	-0.2	-0.16
3642	-1.18	-1.04	-0.78	-0.54	-0.84	-0.77
3643	0.82	0.78	1.06	0.52	0.72	0.66
3645	-0.89	-0.8	-0.89	-0.8	-0.63	-0.92
3646	1.8	1.78	1.88	1.81	1.83	1.7
3651	-1.63	-1.52	-1.51	-1.12	-0.98	-0.7
3652	-0.12	-0.16	-0.1	-0.05	-0.02	0.07
3654	1.14	1.18	1.11	1.05	1.37	1.24
3655	2.14	2.14	1.99	1.95	1.88	0.34
3656	0.14	0.17	0.28	0.46	0.4	0.57
3658	1.39	1.37	1.57	1.52	1.47	1.38
3659	0.73	0.77	0.79	0.89	0.31	0.54
3660	0.52	0.46	0.58	0.32	0.48	0.3
3661	0.34	0.32	0.34	0.17	0.46	0.35
3662	-0.96	-1.52	-0.74	-0.94	-0.75	-0.85
3663	-0.32	-0.25	-0.25	-0.28	-0.52	-0.41
3664	1.47	1.44	1.46	0.86	0.69	0.67
3665	1.28	1.36	1.68	-0.3	1.57	0
3667	1.36	1.28	1.41	0.66	1.01	0.63
3669	0.02	0.08	0.19	0.01	0.31	0.29
3670	-1.63	-1.52	-0.93	-0.69	-1.46	-1.49
3671	-0.72	-0.72	-0.59	-0.12	-0.48	-1.49
3672	-0.02	0.04	-0.23	-0.32	-0.66	-1.01
3673	1.1	1.05	0.64	0.43	-0.41	-0.53
3674	-0.55	-0.5	-0.51	-0.32	-0.27	-0.16
3675	2.59	2.52	2.33	2.5	2.83	2.7
3676	-0.5	-0.41	-0.56	-0.44	-0.32	-0.38
3678	1.51	1.62	1.1	1.95	-0.04	0.55
3679	0.21	0.23	0.04	0.01	-0.42	-0.27
3680	-0.05	0.11	-0.12	-0.34	-0.53	-0.51
3681	-1.63	-1.52	-0.98	-1.02	-0.75	-1.01
3682	-0.73	-0.8	-0.68	-0.7	-0.57	-0.56
3683	-0.49	-0.5	-0.55	-0.84	-0.79	-0.8
3684	-0.38	-0.33	-0.36	-0.88	-0.63	-0.85
3685	1.88	1.98	1.81	1.97	1.79	1.69
3687	-0.42	-0.37	-0.31	-0.94	-1.46	-0.92
3688	3.13	3.25	3.13	2.92	2.47	2.35
3689	-0.27	-0.26	-0.26	-0.19	1.31	0
3690	1.03	1.07	1.32	-0.11	-1.46	-0.61
3691	2.08	2.14	1.84	1.77	2.11	1.33
3692	1.78	1.86	1.37	1.47	1.93	1.89
3693	1.12	1.17	1.45	1.59	1.58	1.71
3694	1.47	1.62	1.32	0.75	0.97	-0.29
3695	-0.86	-0.76	-0.74	-0.17	-0.29	-0.7
3696	0.69	0.53	1.4	-0.4	-0.49	-0.31
3697	-1.63	-1.52	-0.93	-1.59	-1.46	-1.49
3698	-0.29	-0.32	-0.2	-0.4	-0.84	-0.04
3699	-1.08	-0.92	-1.07	-1.12	-1.46	-1.49
3700	-0.76	-0.92	-1.51	-0.88	-0.98	-1.49
3702	-1.08	-0.96	-0.93	-1.12	-1.46	-1.49
3703	1.9	1.94	1.89	2.06	1.96	1.86
3704	0.61	0.57	0.48	0.77	0.64	0.64
3705	-0.08	-0.09	-0.03	-0.16	-0.3	-0.2
3706	-0.71	-0.7	-0.67	-0.55	-0.75	-0.7
3707	0.07	0.15	0.22	-0.18	0.02	0.02
3708	0.67	0.62	0.91	0.62	0.14	0.34
3709	0.58	0.51	0.65	0.14	0.11	-0.2
3710	1.57	1.46	1.44	1.75	1.33	1.38
3712	0.02	0.01	-0.01	0.18	1.99	2.19
3714	0.1	0.04	-0.1	-0.07	0.37	0.26
3716	1.76	1.74	1.8	1.48	1.43	1.54
3717	1.08	1.2	1.26	0.78	2.03	0.79
3718	0	-0.08	-0.03	-0.21	0.39	0.41
3720	0.09	0.01	0.15	-0.11	-0.08	0.07
3725	1.38	1.45	1.43	0.29	0.25	0.19
3726	1.78	1.8	1.42	1.34	1.67	1.29
3727	1.25	1.3	1.36	0.54	0.75	1.44
3728	2.36	2.34	2.46	2.15	1.96	1.83
3732	1.16	1.22	1.03	-0.03	0.08	-0.05
3735	1.64	1.69	1.44	1.95	1.66	1.86
3736	-0.74	-1.08	-0.86	-1.59	-1.46	-1.49
3737	-0.67	-0.96	-0.67	-0.61	-0.5	-0.61
3738	-1.18	-1.04	-1.51	-1.12	-1.46	-1.49
3739	-1.63	-1.52	-1.51	-1.02	-0.98	-0.31
3741	-0.77	-1.52	-0.76	-1.59	-1.46	-1.49
3742	-0.57	-0.68	-0.76	-0.94	-1.46	-0.77
3743	-0.55	-0.63	-0.67	-0.66	-0.5	-0.42
3744	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3745	-0.42	-0.46	-0.12	-0.43	-0.14	-0.11
3746	-1.08	-1	-0.98	-0.77	-0.71	-1.01
3747	-1.63	-1.52	-0.93	-0.94	-0.39	-1.49
3748	-0.55	-0.64	-0.46	-0.46	-0.37	-0.41
3749	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3750	-0.57	-0.68	-0.55	-0.39	-0.56	-0.13
3751	-1.63	-1.52	-0.84	-1.59	-0.69	-1.49
3752	-0.83	-0.68	-0.81	-0.8	-1.46	-0.8
3754	-0.89	-0.8	-0.76	-0.59	-0.39	-0.61
3755	-1.63	-1	-1.51	-0.6	-0.38	-1.49
3756	-0.32	-0.36	-0.37	-0.8	-0.61	-0.56
3757	-0.63	-0.65	-0.64	-0.53	-0.43	-0.43
3758	-1.63	-1.52	-1.07	-1.59	-1.46	-1.01
3759	-0.28	-0.43	-0.1	-0.68	-0.61	0.08
3760	-1.63	-1.52	-1.51	-1.12	-0.91	-1.49
3761	-0.74	-1.52	-0.98	-0.46	-0.21	-0.3
3762	-1.63	-1.52	-1.51	-0.94	-1.46	-1.49
3763	-1.63	-1.52	-1.51	-1.59	-1.46	-1.01
3764	-0.63	-0.69	-0.73	-1.12	-0.98	-0.52
3765	-1.01	-1.52	-1.51	-1.59	-1.46	-0.7
3766	-0.7	-0.68	-0.89	-0.94	-0.91	-0.7
3767	-0.92	-0.76	-0.78	-1.59	-1.46	-1.01
3768	-0.92	-0.82	-0.93	-1.59	-1.46	-1.01
3769	-1.01	-1.52	-1.51	-1.59	-0.84	-1.49
3770	-0.92	-0.72	-1.51	-0.51	-0.51	-0.46
3772	-0.4	-0.44	-0.39	0.62	-0.69	-0.01
3773	-1.01	-0.96	-0.93	-1.59	-1.46	-0.85
3775	1.35	1.46	1.32	0.81	0.99	1.02
3776	-0.51	-0.62	-0.57	-0.33	-0.29	-0.27
3777	-0.61	-0.52	-0.74	-1.02	-0.75	-1.49
3778	-0.71	-0.89	-0.74	-0.68	-1.46	-1.49
3779	0.11	0.21	-0.03	-0.48	-0.31	-0.37
3780	-0.65	-0.53	-0.47	-0.43	-0.35	-0.26
3782	-0.37	-0.29	-0.43	0.01	-1.46	-0.85
3783	1.31	1.32	0.91	1.13	1.04	0.39
3784	-0.27	-0.26	-0.27	-0.59	0.04	-0.8
3785	-0.96	-0.96	-0.89	-0.88	-0.75	-0.92
3786	-0.86	-0.74	-0.67	-0.63	-0.56	-0.68
3787	-0.65	-0.7	-0.69	-1.59	-1.46	-0.92
3788	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3790	-0.44	-0.48	-0.55	-0.94	-0.91	-0.92
3791	-0.21	-0.12	-0.61	-0.54	-0.66	-1.01
3792	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3795	-0.32	-0.39	-0.28	-0.42	-0.31	-0.31
3796	0.75	0.84	0.67	1.32	0.9	1.01
3797	0.81	0.73	0.99	0.67	0.65	0.89
3798	-0.58	-0.53	-0.49	-0.62	-0.47	-0.37
3799	2.04	2.03	2.17	2.1	2.17	1.94
3800	-0.08	0.12	-0.02	0.1	-0.58	-0.5
3801	1.24	1.16	1.3	1.25	1.84	1.25
3814	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3815	0.95	0.96	0.67	-1.12	-1.46	-0.47
3818	-0.83	-1.04	-0.8	-0.73	-0.57	-0.77
3820	-0.86	-0.89	-0.98	-1.02	-0.91	-1.49
3821	-1.63	-1.52	-1.51	-1.59	-0.57	-1.49
3824	-1.63	-1.52	-1.51	-1.12	-1.46	-1.49
3827	-0.92	-1	-0.86	-1.12	-0.91	0.02
3831	1.08	1.2	0.82	0.86	0.93	0.74
3832	0.99	1	0.51	1.54	1.27	1.33
3833	0.61	0.61	0.15	0.89	1.02	0.95
3835	0.57	0.57	0.11	0.8	0.61	0.67
3836	1.11	1.17	1.12	1.32	1.22	1.27
3837	2.39	2.45	2.22	2.67	2.52	2.41
3838	2.01	2.02	1.57	2.27	2	2.04
3839	1.37	1.41	1.3	1.38	1.51	1.26
3840	1.72	1.73	1.73	1.74	1.66	1.54
3842	2.08	2.1	2.18	2.22	2.1	1.94
3843	2.05	2.09	1.89	2.06	2.23	2.32
3845	1.32	1.4	1.25	1.45	1.33	1.65
3848	-1.18	-1.52	-1.02	-1.12	-1.46	-1.49
3851	0.61	0.75	0.15	-0.29	-0.3	-0.26
3852	2.63	2.47	2.19	2.86	-0.27	0.46
3854	1.28	1.4	0.13	2.57	-0.25	0.55
3855	3.1	3.14	2.86	1.95	3.04	2.57
3856	3.53	3.62	3.3	2.1	2.72	2.58
3859	-0.96	-1.52	-1.51	-1.59	-1.46	-1.49
3860	-1.18	-1.52	-1.51	-0.49	-0.54	-0.66
3861	2.5	2.42	2.27	2.6	0.02	0.6
3866	-0.57	-0.52	-0.78	-0.49	-0.48	-0.07
3868	-0.36	-0.38	-0.57	0.07	-0.3	-0.08
3872	2.4	2.51	2.03	2.34	-0.39	0.23
3875	3.43	3.46	3.18	1.82	2.96	2.6
3880	2.59	2.73	2.12	-0.1	0.38	0.17
3881	-1.63	-1.52	-0.93	-1.12	-0.71	-1.49
3882	-1.01	-1.52	-1.51	-0.84	-1.46	-0.73
3885	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3886	-1.08	-1.08	-1.51	-1.59	-0.98	-1.49
3887	-1.08	-1.04	-1.51	-1.59	-1.46	-0.73
3888	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3889	-1.01	-1.52	-1.51	-1.59	-1.46	-0.7
3890	-0.57	-0.57	-0.78	-1.12	-1.46	-1.49
3892	-1.08	-0.87	-1.51	-0.94	-0.71	-0.92
3897	-0.14	-0.1	-0.24	-0.06	-0.38	-0.55
3898	2.1	2.16	1.92	1.69	1.96	1.6
3899	-0.45	-0.43	-0.54	-0.33	-0.66	-0.52
3902	-0.65	-0.73	-0.64	-0.77	-0.63	-0.62
3903	-0.71	-0.61	-0.61	-0.7	-0.35	-0.52
3906	-0.31	-0.27	-0.89	-1.59	-1.46	-1.49
3908	-0.52	-0.54	-0.53	-0.37	-0.79	-1.01
3909	1.74	1.79	1.32	1.36	1.01	-0.2
3910	0.61	0.55	0.36	-0.45	-1.46	-0.32
3911	1.91	1.86	1.79	2.15	2.25	2.32
3912	1.84	1.96	1.74	2.12	2.03	1.7
3913	0.55	0.65	0.69	0.59	1.22	1.08
3914	1.86	1.91	1.51	1.09	0.25	0.02
3915	1.7	1.72	1.41	1.74	1.13	1.18
3916	2.09	2.07	2.39	2.32	2.45	2.69
3918	2.68	2.69	2.42	2.26	1.78	1.19
3920	1.94	1.9	2.36	1.88	1.8	1.89
3921	2.95	2.94	2.79	2.83	3.07	3.01
3925	1.61	1.56	1.48	1.1	0.76	1.05
3927	2.23	2.28	2.25	2.01	2.29	2.29
3929	-0.13	-0.17	-0.01	-0.39	-0.61	0
3930	1.1	1.1	0.66	0.98	1.2	1.17
3931	-0.77	-1	-0.84	-0.48	-0.54	-0.43
3932	-0.35	-0.46	-0.35	-0.63	-0.69	-0.92
3934	2.52	2.55	2.87	1.66	-0.27	1.79
3936	0.76	1.08	0.6	-0.5	-0.28	-0.37
3937	-0.61	-0.65	-0.55	-0.84	-0.71	-0.51
3938	-0.92	-0.74	-0.98	-0.73	-0.91	-0.57
3939	2.7	2.73	2.31	2.6	2.64	2.74
3945	0.29	0.28	0.47	-0.3	0.43	0.61
3948	-1.08	-1.52	-0.89	-0.94	-1.46	-1.49
3949	1.88	1.95	1.57	1	1.88	1.48
3950	-1.63	-1.52	-1.51	-0.94	-0.84	-1.49
3952	-1.08	-0.92	-0.61	-0.94	-1.46	-0.73
3953	-0.81	-0.78	-0.61	-0.73	-0.71	0.11
3954	0.9	0.97	0.78	0.97	1.14	1.1
3955	-0.13	-0.11	-0.13	0.04	-0.15	-0.14
3956	2.33	2.23	2.32	2.52	2.85	2.82
3957	-0.69	-0.67	-0.86	-0.59	-0.84	-1.49
3958	1.57	1.72	1.23	0.42	1.36	0.87
3959	1.54	1.52	1.94	0.23	1.69	0.12
3960	-0.56	-0.61	-0.61	-0.56	-0.46	-0.37
3964	0.86	0.81	1.02	0.51	1.31	0.8
3972	-0.89	-1.08	-1.51	-0.94	-0.98	-0.92
3973	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3975	-1.63	-1.52	-0.93	-1.59	-1.46	-1.49
3976	1.78	1.89	1.71	1.44	1.63	1.75
3977	0.11	0.11	0.01	-0.27	-0.91	-0.56
3978	1.04	1.15	0.45	0.99	0.88	0.96
3980	1.13	1.14	1.27	1.07	1.08	1.04
3981	0	0.09	0.06	0.14	0.16	0.14
3982	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
3983	0.92	0.99	0.79	1.08	1.31	0.79
3984	-0.15	-0.09	-0.18	0.3	-0.08	0
3985	0.77	0.71	0.74	1.33	1.16	1.38
3987	1.69	1.68	1.78	1.48	1.43	1.32
3988	0.55	0.6	0.59	0.52	-0.07	-0.31
3990	-0.81	-0.8	-0.8	-1.59	-1.46	-1.01
3991	-0.07	-0.03	-0.08	-0.25	0.1	0.18
3992	1.78	1.56	1.85	1.55	0.17	0.74
3993	0.56	0.68	0.39	0.53	0.9	0.64
3995	1.66	1.71	1.38	1.43	0.77	1.61
3996	1.1	1.16	1.06	0.84	1.03	0.77
3998	1.44	1.43	1.46	1.52	1.32	1.18
4000	2.19	2.28	1.99	2.2	2.3	2.05
4001	1.34	1.38	0.86	1.43	1.26	1.37
4004	-0.03	-0.06	-0.19	-0.36	-0.2	-0.39
4005	-0.41	-0.45	-0.57	-0.88	-0.71	-0.7
4007	-0.17	-0.25	-0.22	-0.25	-0.13	-0.12
4008	0.41	0.41	0.1	0.64	1.01	0.3
4009	-0.86	-0.8	-1.51	-0.77	-0.42	-0.37
4010	0.64	0.59	0.75	-0.02	-0.32	-0.68
4012	0.67	0.61	0.67	0.7	0.53	0.47
4013	1	0.91	1.3	0.26	0.52	0.26
4015	1.18	1.3	1.44	2.41	0.78	0.32
4016	-0.15	-0.07	0.07	1.02	-0.64	-0.85
4017	1.04	1.23	0.97	1.95	-0.45	-0.44
4023	-0.23	-0.1	-0.24	-0.03	-0.02	-0.24
4025	-0.73	-0.67	-1.02	-0.7	-1.46	-0.92
4026	2.01	2.04	2.06	1.78	1.59	1.41
4033	-0.92	-0.7	-0.7	-0.64	-0.64	-1.01
4034	0.22	0.26	0.35	0.22	0.49	0.24
4035	1.31	1.26	1.2	1.97	0.56	1.55
4036	-0.81	-0.87	-0.73	-0.32	-0.53	-0.33
4037	-0.62	-0.51	-0.68	-0.55	-1.46	-0.73
4038	-0.04	-0.01	0	-0.23	-0.16	-0.43
4040	1.5	1.41	1.61	1.33	1.21	1.39
4041	1.63	1.62	1.51	1.37	1.2	1.54
4043	0.45	0.43	0.63	0.3	0.5	0.35
4045	-1.18	-0.89	-1.02	-0.88	-0.98	-0.92
4046	-0.24	-0.3	-0.13	0.31	-0.23	-0.04
4047	1.12	1.04	0.72	0.76	0.89	0.99
4048	0.94	0.94	0.99	0.84	0.81	0.78
4049	-0.92	-0.87	-1.51	-0.69	-0.91	-0.85
4050	-0.57	-0.66	-0.64	-0.57	-0.63	-0.62
4051	-0.09	-0.1	0.06	-0.19	0.03	0.21
4052	1.85	2	1.51	1.14	1.6	1.42
4053	1.55	1.39	2.32	1.62	1.01	0.73
4054	1.86	1.82	2.09	1.01	1.52	1.91
4055	0.77	0.76	0.81	0.92	0.94	1
4056	-0.7	-0.84	-0.78	-0.69	-0.58	0.23
4057	2.42	2.68	1.96	-0.02	0.64	0.75
4058	-0.23	-0.32	-0.14	-0.37	0.09	-0.16
4059	1.24	1.2	1.25	0.36	0.77	1.75
4060	-0.39	-0.43	-0.54	-0.94	-1.46	-1.49
4061	3.05	3.04	3.16	2.64	3.01	3
4062	-0.86	-0.89	-0.72	-0.7	-0.71	-0.62
4063	-0.92	-0.92	-0.89	-0.33	-0.35	-1.49
4064	-0.68	-0.63	-0.65	-1.12	-0.91	-0.7
4065	0.18	0.21	0.12	1.22	0.58	0.5
4066	-0.79	-0.96	-0.84	-0.88	-1.46	-1.49
4067	0.49	0.57	0.85	0.32	0.47	0.04
4068	-1.63	-1.04	-0.86	-1.02	-0.98	-0.8
4069	0.17	0.24	0.54	-1.12	-1.46	-1.01
4070	1.71	1.78	1.65	1.28	1.53	1.07
4071	2.93	3.01	3.02	1.61	1.38	1.24
4072	2.64	2.61	2.71	2.17	1.89	1.79
4074	1.86	1.88	1.97	1.43	1.33	1.43
4076	2.33	2.37	2.52	2.48	2.41	2.42
4077	1.27	1.2	1.61	1.1	1.49	1.35
4081	-1.63	-1.52	-0.98	-0.94	-0.91	-1.49
4084	-0.2	-0.13	-0.05	0.05	0.86	0.22
4085	0.9	0.97	0.46	1.17	0.87	0.99
4086	0.81	0.79	0.96	0.74	0.5	0.43
4087	0.94	0.94	0.93	1.07	1.05	1.06
4088	1.58	1.63	1.49	1.4	1.76	1.19
4089	1.23	1.15	1.22	1.34	1.15	1.28
4090	1.19	1.16	1.27	1.29	1.11	0.84
4091	-0.18	-0.15	-0.1	-0.08	0.01	-0.21
4092	0.92	1.09	0.91	0.5	1.25	0.67
4093	-0.86	-0.57	-0.86	-0.46	-0.46	-0.41
4094	-0.22	-0.24	-0.19	-0.38	-0.36	-0.15
4097	1.11	1.16	0.97	1.24	1.36	1.2
4099	-0.83	-0.82	-0.93	-1.59	-1.46	-0.68
4109	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
4110	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
4112	-1.18	-1.52	-0.86	-0.88	-1.46	-0.77
4113	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
4116	0.78	0.79	0.68	0.86	0.74	0.81
4117	-0.58	-0.76	-0.55	-0.62	-0.49	-0.31
