gene	GSM1076115	GSM1076114
7482	-0.28	-0.29
7483	0.01	-0.16
7484	-1.56	-1.59
7485	0.4	0.58
7486	-0.06	0.05
7490	-0.62	-0.67
7494	1.52	1.33
7498	-0.02	-0.34
7504	-0.46	-0.36
7507	-0.27	-0.29
7508	0.12	0.16
7511	1.47	1.42
7512	-0.6	-0.6
7514	0.75	1.09
7515	0.69	0.63
7516	-0.27	-0.19
7517	0.08	0.13
7518	-0.32	-0.29
7520	0.03	0.1
7525	-0.03	0.17
7528	0.71	0.75
7529	1.81	1.9
7531	2.06	2.12
7532	2.34	2.37
7533	1.7	1.81
7534	2.12	2.12
7535	-0.87	-0.98
7538	0.9	0.75
7539	-0.27	-0.2
7541	0.08	0.1
7542	0.75	0.6
7543	0.41	0.67
7545	-0.11	-0.26
7546	-0.34	-0.43
7547	-0.94	-0.98
7549	-0.29	-0.31
7551	-0.14	-0.14
7552	-0.87	-0.91
7553	0	-0.04
7554	-0.27	-0.33
7555	1.73	1.91
7559	0.24	0.22
7566	0	-0.06
7569	-0.46	-0.33
7570	0.17	0.33
7571	-0.4	-0.41
7572	0.18	0.21
7579	-0.1	-0.15
7580	0.22	0.31
7584	-0.2	-0.2
7586	0.56	0.55
7589	0.05	0.12
7593	-0.44	-0.38
7594	-0.56	-0.46
7597	-0.09	-0.03
7629	0.51	0.41
7644	-0.14	-0.1
7678	-0.94	-1.59
7681	-0.46	-0.44
7690	0.21	0.34
7701	0.81	0.81
7702	0.14	0.15
7703	0.55	0.58
7704	-1.07	-0.91
7705	0.69	0.71
7706	1.5	0.93
7707	0.67	0.85
7709	0.57	0.55
7716	0.76	0.85
7726	1.03	0.91
7727	-0.34	-0.35
7728	0.14	0.18
7732	-1.56	-1.59
7733	0.39	0.44
7737	-0.08	-0.09
7738	-0.48	-0.42
7741	0.35	0.38
7743	-0.24	-0.23
7745	0.01	0.15
7750	0.51	0.71
7753	-0.26	-0.24
7755	-0.08	-0.13
7756	1.35	1.4
7757	-0.34	-0.36
7760	0.01	0.05
7763	0.26	0.53
7764	0.51	0.37
7769	0.13	0.1
7771	-0.31	-0.32
7776	0.99	0.89
7779	-0.11	-0.02
7780	-1.07	-1.1
7781	-1.56	-1.59
7782	0.51	0.64
7783	-1.56	-1.59
7784	-0.94	-0.98
7786	0.52	0.5
7791	2.33	2.4
7798	1.56	1.56
7799	1.11	1.09
7802	-1.56	-0.75
7803	0.89	1.21
7804	0.34	0.38
7805	-0.2	-0.35
7809	-1.56	-1.59
7812	1.68	1.83
7813	0.44	0.6
7818	0.82	0.76
7827	-1.07	-1.1
7832	1.39	1.01
7837	1.97	1.9
7840	-0.16	-0.07
7841	1.11	1.09
7844	0.08	0.21
7846	2.74	2.82
7849	-0.87	-0.98
7850	-0.87	-0.86
7851	-1.56	-1.59
7852	-0.52	-0.54
7855	0.87	0.99
7857	-0.73	-0.98
7862	0.76	0.71
7866	0.49	0.52
7867	0.62	0.68
7869	0.2	0.03
7871	0.91	1
7873	1.91	1.75
7874	1.12	1.23
7879	1.94	1.97
7881	0.05	0.25
7884	0.43	0.54
7903	-0.62	-0.62
7905	1.54	1.55
7913	0.08	0.42
7915	-0.33	-0.28
7916	2.39	2.43
7917	2	1.97
7918	-0.08	-0.06
7919	1.64	1.65
7920	0.89	0.79
7922	2.14	2.09
7923	-0.21	-0.19
7932	-1.56	-1.1
7936	0.55	0.5
7941	-0.21	-0.25
7942	-0.1	-0.12
7957	-0.29	-0.4
7965	1	0.95
7975	0.95	0.85
7976	-0.18	-0.18
7978	-0.42	-0.36
7980	-0.2	-0.29
7982	0.09	0.05
7984	0.89	1.18
7988	0.22	0.21
7991	0.89	0.85
7993	0	-0.02
7994	1.21	1.13
8000	-1.56	-1.59
8001	-1.56	-0.98
8013	0.69	0.12
8019	1.18	1.23
8021	1.11	1.15
8022	-1.07	-1.59
8027	0.71	0.81
8028	0.43	0.46
8029	-0.41	-0.35
8030	1.43	1.44
8031	1	1.11
8034	0.01	0
8036	0.61	0.75
8038	1.89	1.55
8045	-0.19	-0.09
8048	-1.56	-1.59
8050	0.17	0.18
8061	1.48	1.19
8065	0.5	0.68
8073	1.42	1.58
8074	-0.94	-1.1
8076	0.45	0.21
8078	1.73	1.77
8079	1.95	1.98
8082	0.4	0.44
8085	1.96	1.89
8086	0.9	0.9
8087	0.72	0.99
8089	0.37	0.37
8092	-0.39	-0.18
8099	1.09	1.16
8100	-0.24	-0.23
8106	0.75	0.91
8110	-0.87	-1.1
8111	-0.54	-0.65
8115	-1.56	-1.59
8120	-1.07	-0.82
8128	-0.47	-0.48
8131	0.27	0.26
8139	0.81	0.76
8140	0.73	1.02
8148	1.13	1.22
8153	-0.17	-0.12
8161	-0.04	-0.02
8165	0.99	0.96
8170	-0.87	-0.82
8178	0.79	0.71
8187	-0.27	-0.21
8189	1.79	1.77
8190	-0.73	-0.86
8192	0.81	0.84
8193	-0.22	-0.15
8195	0.12	0.13
8200	-0.51	-0.57
8202	0.77	0.68
8204	0.49	0.4
8208	-0.1	0.09
8209	0.54	0.49
8216	1.36	1.42
8224	-0.53	-0.57
8225	0.37	0.37
8233	0.41	0.49
8237	-0.15	-0.13
8239	1.59	1.75
8241	1.06	1
8242	1.57	1.79
8243	0.96	1.04
8260	0.48	0.5
8266	0.63	0.63
8273	0.26	0.2
8277	-1.56	-1.1
8284	0.1	-0.41
8287	-1.56	-1.59
8288	-1.56	-1.59
8289	1.67	1.65
8291	1.16	1.4
8294	-0.59	-0.52
8295	1.91	1.89
8301	1.98	2.07
8303	0.44	0.68
8309	-1.56	-1.1
8310	0.39	0.26
8312	0.89	0.98
8313	-0.29	-0.41
8314	1.07	1.02
8315	0.84	0.82
8317	-0.32	-0.22
8318	0.02	0.13
8320	-1.07	-0.7
8321	1.53	1.23
8322	0.14	0.11
8323	-0.1	0
8324	1.73	1.91
8325	0.69	0.66
8326	-0.48	-0.48
8328	-1.56	-1.59
8330	-0.65	-0.65
8331	-0.59	-0.31
8332	-0.68	-0.61
8334	-1.56	-0.86
8335	-1.56	-0.91
8336	-0.94	-1.59
8338	-0.94	-1.59
8339	-0.94	-0.78
8340	-0.6	-0.6
8341	-1.56	-0.91
8342	-0.68	-0.78
8343	-0.57	-0.56
8344	-1.07	-1.59
8345	-0.58	-0.57
8346	1.06	1.2
8347	-0.6	-0.58
8348	-1.07	-1.1
8350	-0.73	-0.63
8351	-0.94	-0.91
8352	-0.5	-0.4
8353	-1.56	-0.75
8354	-0.94	-0.82
8355	-0.35	-0.31
8356	-0.94	-0.98
8357	-0.58	-0.46
8358	-0.94	-0.91
8359	-0.68	-0.82
8360	-1.56	-1.59
8361	-0.87	-0.86
8362	-1.07	-1.1
8363	-1.07	-1.59
8364	-0.73	-0.75
8365	-0.82	-1.1
8366	-0.61	-0.57
8368	-0.57	-0.46
8370	-0.94	-1.1
8372	-0.75	-0.64
8379	0.62	0.64
8382	-0.73	-0.67
8383	-1.56	-1.59
8388	-1.56	-1.59
8392	-1.56	-1.59
8394	1.24	1.15
8395	-0.67	-0.63
8396	1.23	1.27
8398	0.52	0.51
8399	-0.87	-0.98
8402	0.95	0.91
8403	-1.56	-1.59
8404	-0.46	-0.53
8405	1.47	1.48
8406	0.29	0.08
8407	2.44	2.28
8408	0.88	0.9
8409	-0.08	-0.14
8411	0.64	0.75
8412	0.06	0.1
8416	-0.53	-0.53
8417	0.77	0.88
8419	-1.56	-1.1
8424	-1.56	-1.59
8425	1.22	1.34
8427	0.52	0.49
8428	1.08	0.98
8431	-1.56	-1.59
8433	-1.07	-1.59
8434	0.52	0.38
8435	-0.67	-0.58
8437	-1.56	-1.59
8438	-0.28	-0.22
8439	0.48	0.55
8440	0.32	0.38
8443	0.82	0.81
8444	-0.39	-0.32
8445	0.41	0.38
8446	1.07	1.08
8447	-0.44	-0.38
8448	-1.56	-1.59
8449	0.83	0.82
8450	0.26	0.51
8451	1.45	1.5
8452	0.63	0.91
8453	0.52	0.62
8454	0.92	1.07
8455	1.17	1.26
8456	-0.87	-0.82
8458	0.31	0.43
8459	1.17	1.16
8460	0.26	0.32
8462	0.11	0.07
8463	1.06	1.22
8464	0.04	0.03
8467	0.8	1.08
8468	-1.56	-1.1
8470	-0.06	0.18
8473	1.03	1.13
8476	1.47	1.55
8477	-1.07	-1.59
8479	0.23	0.25
8480	0.84	0.79
8481	-0.24	-0.17
8482	0.96	0.69
8483	-0.94	-1.1
8487	-0.22	-0.19
8490	-0.43	-0.4
8491	0.7	0.79
8492	-0.3	-0.3
8493	-0.03	-0.06
8495	-0.44	-0.42
8496	1.76	1.84
8498	1.29	1.34
8499	-1.56	-0.91
8500	1.33	1.33
8501	-0.23	-0.28
8502	0.33	0.53
8503	0.01	0.1
8504	0	-0.06
8505	0.45	0.5
8506	-0.23	-0.29
8507	1.73	1.48
8508	0.02	0.05
8509	0.56	0.52
8510	0.75	0.66
8513	-1.56	-1.59
8514	-0.22	-0.29
8515	-0.39	-0.35
8516	-0.01	0.11
8517	0.92	1.04
8520	-0.02	0.22
8521	-0.73	-0.78
8522	0.02	0.07
8525	0.81	0.88
8526	0.11	0.06
8527	0.73	0.7
8528	-0.94	-1.1
8529	-1.56	-1.59
8530	-1.56	-1.59
8531	1.83	1.9
8532	-0.52	-0.52
8533	0.77	0.78
8534	-0.26	-0.17
8535	0.44	0.37
8536	0.76	0.8
8537	-1.56	-1.59
8538	-0.94	-1.59
8539	1.22	1.31
8540	0.91	1.05
8541	-0.28	-0.38
8543	0.87	0.8
8544	-0.37	-0.33
8545	0.87	1.01
8546	1.12	1.18
8548	0.09	0.02
8549	0.1	-0.16
8550	0.42	0.41
8553	1.11	0.69
8554	0.43	0.44
8555	0.16	0.29
8556	-0.45	-0.38
8557	-0.82	-1.1
8558	0.3	0.31
8559	0.38	0.35
8560	1.57	1.63
8562	1.05	0.9
8563	0.71	0.69
8564	-0.94	-0.82
8565	1.13	1.2
8566	0.57	0.59
8567	-0.13	-0.21
8569	0.22	0.21
8570	1.58	1.57
8572	0.75	0.3
8573	1.19	1.08
8574	0.51	0.46
8575	0.06	0.04
8576	0.82	0.83
8577	0.82	0.86
8578	-0.71	-0.82
8581	-0.94	-1.59
8590	-1.56	-1.59
8600	0.09	-0.3
8601	-0.78	-0.63
8602	0.83	0.85
8603	0.84	0.86
8604	0.66	0.62
8605	-0.94	-0.65
8607	0.9	0.94
8608	-0.39	-0.43
8609	0.75	0.74
8612	0.64	0.87
8613	1.3	1.11
8614	0.44	0.31
8615	1.42	1.37
8618	-1.07	-1.59
8620	-0.56	-0.56
8621	0.76	0.79
8622	-0.07	-0.04
8624	0.07	0.12
8625	0.01	-0.04
8626	-0.94	-1.1
8629	0.09	0.09
8630	-1.56	-1.59
8631	-0.73	-0.5
8632	-0.39	-0.4
8633	0.6	0.83
8634	0.64	0.67
8635	0.98	0.74
8636	0.65	0.7
8637	-0.67	-0.58
8638	0.05	-0.55
8639	-0.47	-0.41
8641	-0.03	0.09
8642	1.08	0.53
8643	-0.65	-0.82
8644	-0.16	-0.33
8645	-0.52	-0.53
8646	-0.08	-0.04
8647	-0.94	-1.59
8648	0.15	0.13
8649	0.62	0.63
8650	0.45	0.46
8651	-0.05	-0.21
8653	0.31	-0.82
8654	-0.04	0.07
8655	1.58	1.64
8658	1.38	1.35
8659	0.7	0.54
8660	0.73	0.81
8661	2.05	2.18
8662	2.04	2.07
8663	2.11	2.14
8664	1.87	1.9
8665	1.65	1.62
8666	1.42	1.37
8667	1.6	1.6
8668	1.82	1.76
8669	0.77	1.04
8671	0.43	0.2
8672	1.51	1.59
8673	0.74	0.71
8674	0.08	0.09
8675	0.65	0.75
8676	0.19	-0.07
8678	0.9	0.94
8682	1.59	1.73
8683	0.72	0.72
8685	-0.39	-0.56
8689	-1.56	-1.59
8690	-0.35	-0.15
8692	0.99	1.05
8693	0.24	0.26
8694	0.14	0.16
8697	0.93	0.94
8698	-1.07	-1.1
8701	-1.56	-1.59
8702	-0.06	-0.03
8703	0.49	0.5
8704	0.9	0.9
8705	-0.31	-0.35
8706	0.4	0.45
8707	-1.07	-0.82
8708	-0.38	-0.34
8710	-1.56	-1.59
8711	-0.73	-0.75
8714	-0.24	-0.26
8715	-0.57	-0.55
8717	0.2	0.19
8718	-0.59	-0.52
8720	1.69	1.62
8721	1.55	1.43
8722	0.37	0.28
8723	0.93	0.95
8724	1.45	1.43
8725	0.31	0.41
8726	0.38	0.44
8727	-0.32	-0.18
8728	1.93	1.96
8729	1.58	1.54
8731	0.43	0.41
8732	0.16	0.2
8733	0.97	0.91
8735	-0.94	-1.1
8736	-0.12	0.13
8737	0.79	0.76
8738	-0.34	-0.35
8740	-1.56	-1.59
8741	-0.68	-0.62
8742	0.21	0.2
8743	-0.68	-0.86
8745	0.34	0.26
8747	-0.87	-0.98
8748	-1.07	-1.59
8749	-1.56	-1.59
8751	1.53	1.59
8754	1.71	1.75
8756	-1.56	-1.59
8760	1.38	1.33
8761	1.84	1.89
8763	1.54	1.63
8764	-0.31	-0.41
8766	1.22	1.16
8767	0.64	0.77
8772	0.12	0.14
8773	0.58	0.63
8774	0.49	0.44
8775	1.59	1.64
8776	0	0.06
8777	0.85	0.95
8780	1.14	1.13
8784	-0.45	-0.47
8785	-0.36	-0.33
8786	-0.25	-0.37
8787	-0.75	-0.73
8788	0.31	0.67
8789	-1.56	-1.1
8790	0.05	0.06
8792	-0.24	-0.16
8796	-0.73	-0.78
8797	1.24	1.29
8798	-1.56	-1.59
8799	0.23	0.25
8800	-0.23	-0.26
8801	0.36	0.46
8802	0.98	0.89
8803	0.62	0.74
8804	0.72	0.49
8805	0.05	0.29
8807	-0.37	-0.32
8808	0.13	-0.16
8809	-0.94	-0.91
8811	-0.51	-0.41
8812	0.79	0.74
8813	-0.09	-0.13
8814	-0.5	-0.42
8815	1.07	1.05
8816	1.03	0.98
8817	-0.51	-0.48
8818	0.65	0.65
8819	-0.12	-0.19
8820	-1.56	-1.1
8821	-0.65	-0.61
8822	-0.87	-0.91
8823	-1.07	-1.1
8824	-1.56	-1.59
8825	-0.73	-0.61
8826	2.41	2.36
8828	1.88	1.73
8829	1.65	1.92
8831	0.64	0.71
8832	-0.51	-0.49
8833	0.72	0.94
8834	0.74	0.75
8835	0	-0.03
8836	-0.03	-0.01
8837	1.29	1.23
8838	-1.07	-0.98
8839	1.89	1.65
8840	1.83	1.67
8841	0.87	0.86
8842	-0.37	-0.42
8844	0.13	0.05
8846	0.18	0.23
8848	1.77	1.8
8850	-0.08	-0.16
8851	-0.43	-0.41
8852	-1.56	-1.59
8853	0.15	0.24
8854	-0.2	-0.33
8856	-1.56	-1.59
8857	-1.07	-0.98
8858	-0.63	-0.75
8859	0.06	0.12
8861	1.24	1.33
8862	0.2	0.07
8863	-0.24	-0.2
8864	-0.4	-0.37
8867	0.42	0.42
8869	0.31	0.58
8870	1.66	0.89
8871	0.45	0.44
8872	0.78	0.81
8874	1.06	0.99
8876	-0.36	-0.37
8877	0.7	0.42
8878	2.1	2.16
8879	1.51	1.59
8880	1.02	1.26
8881	1.19	1.18
8882	0.75	0.75
8883	0.12	0.34
8884	-0.13	-0.14
8886	0.95	0.98
8887	1.17	1.27
8888	1.01	0.99
8890	0.54	0.51
8891	0.46	0.52
8892	0.82	0.83
8893	1.07	1.12
8894	1.09	1.33
8895	0.7	0.85
8897	1.09	1.03
8898	0.7	0.79
8899	0.62	0.75
8900	-0.94	-1.1
8904	1.2	1.22
8905	0.13	0.28
8906	0.03	0.02
8907	1.17	1.15
8909	-1.56	-1.1
8910	0.44	0.38
8911	-0.87	-0.78
8912	0.05	0.14
8913	0.87	0.46
8914	0.03	0.2
8915	0.85	0.79
8916	0.06	0.21
8924	1.68	1.66
8925	0.93	1
8926	-1.56	-1.59
8927	-0.6	-0.56
8928	-1.56	-1.1
8929	-1.56	-1.59
8930	-0.35	-0.31
8932	0.58	0.58
8934	-0.02	-0.05
8935	0.28	0.32
8936	-0.15	-0.09
8938	-0.87	-0.98
8939	1.09	1.02
8940	0.81	0.82
8941	-1.07	-0.91
8942	-1.56	-0.98
8943	1.97	1.98
8945	0.48	0.46
8968	-0.87	-0.75
8969	-1.56	-0.98
8970	-0.57	-0.54
8971	-0.34	-0.33
8972	-0.82	-0.86
8973	-1.56	-1.59
8974	1.85	1.38
8975	0.12	0.14
8985	2.22	2.1
8986	1.43	1.4
8987	0.43	0.49
8988	-1.56	-1.59
8989	-1.56	-1.1
8991	-0.41	-0.51
8992	1.23	1.15
8993	-0.82	-0.86
8994	1.03	1.06
8995	-0.55	-0.48
8996	0.07	-0.01
8997	0.92	0.78
8999	-0.41	-0.36
9001	-0.45	-0.68
9002	-0.73	-0.73
9013	0.3	0.27
9014	-0.2	-0.17
9015	-0.15	-0.16
9016	-0.3	-0.3
9019	0.74	0.75
9020	0.05	-0.01
9021	0.78	0.2
9022	-0.67	-0.61
9023	0.89	0.01
9024	-0.94	-1.1
9025	0.23	0.34
9026	0.46	0.47
9027	-1.56	-1.59
9028	-0.4	-0.43
9031	1.55	1.66
9032	-1.56	-1.59
9033	-1.56	-1.59
9034	-0.67	-0.98
9037	0.21	-0.08
9038	-1.56	-1.59
9039	0.59	0.81
9040	1.49	1.5
9043	1.35	1.4
9044	0.74	0.92
9045	2.38	2.32
9046	-0.67	-0.68
9047	-1.56	-0.98
9048	-0.45	-0.54
9049	1.06	0.99
9050	-0.37	-0.46
9051	-0.32	-0.29
9052	0.71	0.87
9053	-0.42	-0.38
9054	0.59	0.6
9055	0.17	0.6
9056	-0.23	-0.29
9057	0.85	0.76
9058	-1.56	-1.59
9060	0.65	0.71
9061	0.92	0.85
9063	0.47	0.6
9064	0.4	0.2
9066	-0.54	-0.52
9068	-0.59	-0.47
9069	0.62	0.73
9070	0.72	0.82
9071	-1.56	-0.98
9073	-1.56	-1.59
9074	-1.07	-1.59
9075	-1.56	-1.59
9076	-1.07	-0.98
9079	-0.49	-0.39
9080	-1.07	-1.59
9086	1.1	1.26
9088	-0.17	-0.03
9091	0.72	0.73
9092	1.16	1.15
9093	0.87	0.79
9094	0.2	0.17
9095	-1.56	-1.59
9096	0.5	0.24
9097	0.78	1.07
9099	-0.07	-0.16
9100	0.98	1.07
9101	1.01	0.97
9104	-1.56	-1.59
9107	0.96	0.97
9108	-0.4	-0.49
9110	1.1	1.13
9111	-0.19	-0.39
9112	1.47	1.48
9113	1.04	1
9114	1.42	1.43
9117	0.2	0.25
9118	-0.67	-0.7
9119	-0.87	-0.98
9120	-0.39	-0.39
9121	-0.61	-0.57
9122	-0.58	-0.42
9123	2.16	1.43
9124	0.97	1.23
9126	0.59	0.82
9127	-0.47	-0.56
9128	0.36	0.37
9129	0.46	0.47
9130	0.86	0.82
9131	0.53	0.54
9132	-0.53	-0.57
9133	-0.2	-0.04
9134	-0.37	-0.11
9135	0.57	0.7
9136	0.89	0.99
9138	1.55	1.5
9139	0.68	0.79
9140	0.5	0.51
9141	0.53	0.55
9143	-0.42	-0.43
9144	0.86	0.98
9145	-0.42	-0.48
9146	1.57	1.58
9147	0.24	0.42
9148	-0.17	-0.14
9149	0.06	-0.02
9150	0.72	0.69
9152	-0.87	-1.59
9153	-1.07	-1.59
9154	-1.56	-1.59
9156	-0.16	-0.01
9158	0.49	0.37
9159	0.75	0.72
9162	-0.94	-1.1
9166	-0.17	-0.13
9167	0.97	0.96
9169	1.18	1.24
9170	-0.21	-0.07
9172	-0.87	-0.78
9173	2.07	1.75
9175	-0.25	-0.33
9177	-1.07	-0.91
9179	0.21	0.21
9180	1.84	1.46
9181	1.65	1.56
9182	-0.71	-0.43
9183	0.39	0.46
9184	1.32	1.31
9185	-0.71	-0.63
9187	-1.07	-1.1
9188	1.59	1.73
9191	0.47	0.4
9194	-0.38	-0.33
9196	-0.33	-0.37
9197	0.7	0.55
9200	0.42	0.47
9201	0.91	0.63
9202	0.5	0.57
9203	0.4	0.38
9204	-0.05	0
9205	0.1	0.21
9208	1.81	1.89
9210	-1.56	-1.1
9211	-0.87	-0.86
9212	-0.08	0.06
9213	0.68	0.71
9214	-1.56	-1.1
9217	1.39	1.45
9218	0.84	0.94
9219	1.53	1.56
9223	0.24	0.44
9227	-1.07	-1.1
9228	-0.53	-0.68
9229	-0.61	-0.62
9230	1.4	1.46
9231	1.61	1.68
9232	0.22	0.1
9236	0.43	0.34
9238	0.73	0.79
9240	-0.5	-0.51
9241	-0.32	-0.22
9242	-1.56	-1.1
9244	1.91	2.01
9245	-0.94	-1.59
9246	0.49	-0.07
9247	-0.94	-1.59
9248	-0.94	-1.1
9249	0.81	0.74
9252	-0.36	-0.35
9253	1.45	1.46
9254	-1.07	-0.82
9255	0.77	0.78
9258	1.01	0.79
9260	1.82	1.85
9261	1.65	1.63
9262	0.18	0.15
9265	1.74	1.56
9266	0.73	0.82
9267	0.14	0.04
9270	0.34	0.43
9271	-1.07	-1.1
9274	0.6	0.52
9275	0.48	0.43
9276	1.88	1.87
9277	0.95	0.98
9278	0.43	0.43
9282	0.59	0.71
9283	-1.56	-1.59
9287	-1.56	-1.59
9289	-0.29	-0.27
9290	-1.07	-1.1
9294	1.22	1.16
9295	1.08	1.26
9296	0.87	0.88
9306	0.42	0.55
9308	-1.07	-1.1
9310	-0.1	-0.19
9311	-0.41	-0.47
9312	-0.73	-0.55
9313	-1.56	-1.59
9314	1.46	1.29
9315	0.16	0.27
9317	-0.05	0.02
9319	-0.24	-0.11
9320	1.82	1.87
9321	0.81	0.9
9322	0.99	0.97
9325	0.43	0.48
9326	-0.09	-0.11
9328	0.48	0.4
9329	0.94	0.96
9330	0.23	0.34
9331	0.58	0.63
9332	-1.07	-1.59
9333	-1.07	-1.59
9334	1.78	1.28
9337	0.75	0.74
9338	-0.23	-0.25
9340	-0.94	-0.91
9341	1.06	1.12
9342	0.5	0.54
9343	1.48	1.5
9344	1.27	1.28
9348	-0.53	-0.56
9349	2.09	1.98
9350	-1.56	-1.59
9351	0.32	0.46
9352	1.09	1.18
9353	2.07	2.04
9354	0.99	0.99
9355	-0.36	-0.28
9356	-1.56	-1.59
9358	-0.06	0.18
9360	0.44	0.67
9361	1.33	1.25
9362	-1.56	-1.1
9363	-0.68	-0.75
9364	0.1	0.1
9365	-0.78	-0.73
9367	0.08	0.03
9368	0.15	0.18
9370	-1.07	-1.59
9371	0.84	0.85
9372	0.31	0.42
9373	0.79	1
9374	0.53	0.46
9375	1.37	1.51
9376	-1.07	-1.59
9377	1.16	1.22
9378	-0.87	-0.86
9379	-0.59	-0.57
9380	0.65	0.36
9381	-1.56	-1.59
9382	0.86	0.83
9388	-0.32	-0.08
9389	-1.56	-1.59
9390	-1.07	-0.7
9391	0.69	0.63
9392	0.67	0.62
9394	1.22	1.14
9397	0.27	0.48
9398	-0.94	-1.59
9399	0.34	0.34
9400	0.21	0.19
9401	-0.26	-0.14
9402	-0.94	-1.59
9404	-0.61	-0.64
9407	-0.87	-0.73
9409	0.07	0.04
9410	0.59	0.55
9411	1.21	1.08
9412	0.2	0.29
9413	-0.68	-0.7
9414	0.47	0.53
9415	0.49	0.5
9416	1.5	1.53
9419	0.22	0.28
9420	0.11	-0.23
9421	-0.58	-0.61
9423	0.68	0.4
9424	-0.15	-0.26
9425	0.18	0.16
9427	-0.68	-0.62
9429	0.65	0.92
9435	0.39	0.33
9437	-1.56	-1.59
9439	0.52	0.51
9440	0.72	0.67
9441	0.24	0.17
9442	0.46	0.4
9443	0.06	0.16
9444	1.04	1.24
9445	2.24	2.05
9446	1.89	1.72
9447	-0.68	-0.73
9448	2.13	1.98
9450	-1.56	-0.98
9451	0.52	0.42
9452	0.9	0.97
9453	0.09	0.13
9454	1.18	1.09
9455	-0.29	-0.31
9456	0.03	-0.01
9457	-0.75	-0.68
9459	-0.32	-0.25
9462	0.73	0.73
9463	0.03	0.01
9464	-0.03	-0.16
9465	-0.35	-0.31
9466	-0.38	-0.46
9467	0.33	0.33
9468	-0.42	-0.46
9469	-0.5	-0.57
9470	1.36	1.34
9472	-0.42	-0.28
9473	-0.63	-0.98
9474	0.27	0.24
9475	1.39	1.79
9476	-1.56	-0.75
9477	0.44	0.5
9479	0.05	0.05
9480	-0.75	-0.7
9481	-0.42	-0.44
9482	0.22	0.18
9486	-0.31	-0.36
9487	-0.25	-0.22
9488	0.14	0.19
9489	1.22	1.18
9491	0.59	0.54
9493	-0.14	0.03
9495	-0.54	-0.55
9496	0.23	0.11
9497	0.37	0.54
9498	-0.44	-0.36
9499	-0.87	-1.59
9500	2.28	2.19
9501	-0.67	-0.62
9507	0.43	0.22
9508	-0.23	-0.4
9509	1.1	0.81
9510	1.45	1.67
9512	0.88	0.83
9513	1.39	1.39
9514	-0.56	-0.48
9515	-1.07	-1.1
9516	1.56	1.41
9517	1.04	1.02
9518	-0.09	-0.2
9519	0.15	0.17
9520	1.33	1.35
9521	0.37	0.44
9522	0.49	0.58
9524	1.19	1.19
9525	0.68	0.75
9526	0.48	0.48
9527	0.86	0.73
9528	1.64	1.67
9529	0.41	0.44
9530	0.12	0.05
9531	1.66	1.66
9532	0.96	0.99
9533	0.62	0.62
9535	-1.56	-0.86
9536	1.13	0.47
9537	0.26	0.24
9538	1.08	1.01
9541	0.07	0.07
9542	-1.07	-0.78
9543	-1.56	-1.1
9545	0.11	0.06
9546	1.05	0.89
9547	1.78	1.13
9550	1.26	1.32
9551	1.57	1.49
9552	0.65	0.55
9553	0.7	0.69
9554	1.17	1.11
9555	1.13	1.18
9557	-0.07	-0.15
9559	0.56	0.77
9562	0.83	0.93
9563	1.51	1.34
9564	1.6	1.69
9567	0.87	0.87
9568	-0.82	-0.82
9569	0.94	0.91
9570	1.36	1.32
9572	1.19	1.48
9573	-0.94	-1.1
9575	0.69	0.85
9576	-1.56	-1.59
9578	1.87	1.9
9580	-0.23	-0.22
9581	0.57	0.67
9582	0.46	0.46
9583	0.29	0.12
9584	1.24	1.34
9585	-0.33	-0.11
9587	0.07	0.09
9588	1.46	1.63
9589	0.51	0.64
9590	1.72	1.92
9592	1.13	0.99
9595	-0.87	-0.82
9600	0.82	0.74
9601	2.09	1.96
9603	-1.07	-0.82
9604	1.04	1.02
9605	0.25	0.2
9607	-0.94	-1.59
9609	-0.36	-0.36
9610	1.12	1.4
9611	1.37	1.43
9612	2.3	2.22
9615	-0.28	-0.33
9616	0.78	0.82
9617	-0.37	-0.35
9618	1.11	1.18
9619	-0.36	-0.7
9620	-0.44	-0.46
9622	-1.07	-1.59
9625	-0.71	-0.57
9627	-0.38	-0.43
9628	-0.52	-0.49
9630	-0.6	-0.73
9631	0.55	0.7
9632	1.6	1.61
9635	-1.56	-1.59
9636	1.78	0.09
9637	0.91	1.12
9638	0.33	0.44
9639	0.97	0.93
9640	0.94	0.9
9641	0.32	0.1
9643	1.86	1.95
9644	2.33	2.29
9645	2.32	2.23
9646	0.99	1.02
9647	1.21	1.28
9648	0.06	0.21
9649	-0.19	-0.24
9650	0.58	0.68
9651	-0.48	-0.52
9652	0.75	0.7
9653	0.98	1.17
9654	0.44	0.56
9655	1.3	1.27
9656	0.85	0.86
9657	-0.28	-0.21
9658	1.08	1.03
9659	1.25	1.24
9662	-0.11	-0.06
9663	0.47	0.43
9665	0.91	0.9
9666	-0.07	0.08
9667	1.06	1.1
9669	1.23	1.41
9670	1	1.09
9671	-0.37	-0.35
9672	2.23	2.17
9673	0.59	0.57
9674	-0.01	0.07
9675	0.33	0.41
9677	0.14	0.06
9678	0.12	0.29
9679	0.22	0.14
9681	0.35	0.3
9682	1.44	1.42
9683	1.25	1.02
9684	0.69	0.79
9685	1.55	1.48
9686	0.72	0.8
9687	-0.47	-0.55
9688	0.82	0.89
9689	1.62	1.84
9690	0.98	1.05
9692	-0.15	-0.17
9693	0.78	0.65
